tournament_id,match_id,match_date,stage_name,match_period,team_id,team_name,home_team,away_team,card_minute,is_yellow,is_red
WC-2006,M-2006-18,2006-06-15,group stage,first half,T-17,Costa Rica,0,1,28,True,False
WC-2006,M-2006-18,2006-06-15,group stage,first half,T-25,Ecuador,1,0,44,True,False
WC-2006,M-2006-18,2006-06-15,group stage,second half,T-25,Ecuador,1,0,54,True,False
WC-2006,M-2006-18,2006-06-15,group stage,second half,T-25,Ecuador,1,0,60,True,False
WC-2006,M-2006-19,2006-06-15,group stage,first half,T-78,Trinidad And Tobago,0,1,18,True,False
WC-2006,M-2006-19,2006-06-15,group stage,first half,T-78,Trinidad And Tobago,0,1,19,True,False
WC-2006,M-2006-19,2006-06-15,group stage,"first half, stoppage time",T-78,Trinidad And Tobago,0,1,46,True,False
WC-2006,M-2006-19,2006-06-15,group stage,second half,T-78,Trinidad And Tobago,0,1,47,True,False
WC-2006,M-2006-19,2006-06-15,group stage,second half,T-78,Trinidad And Tobago,0,1,55,True,False
WC-2006,M-2006-19,2006-06-15,group stage,second half,T-28,England,1,0,64,True,False
WC-2006,M-2006-20,2006-06-15,group stage,first half,T-55,Paraguay,0,1,3,True,False
WC-2006,M-2006-20,2006-06-15,group stage,first half,T-74,Sweden,1,0,14,True,False
WC-2006,M-2006-20,2006-06-15,group stage,second half,T-74,Sweden,1,0,48,True,False
WC-2006,M-2006-20,2006-06-15,group stage,second half,T-55,Paraguay,0,1,51,True,False
WC-2006,M-2006-20,2006-06-15,group stage,second half,T-55,Paraguay,0,1,54,True,False
WC-2006,M-2006-20,2006-06-15,group stage,second half,T-74,Sweden,1,0,60,True,False
WC-2006,M-2006-20,2006-06-15,group stage,second half,T-55,Paraguay,0,1,74,True,False
WC-2006,M-2006-20,2006-06-15,group stage,second half,T-55,Paraguay,0,1,85,True,False
WC-2006,M-2006-21,2006-06-16,group stage,first half,T-67,Serbia And Montenegro,0,1,7,True,False
WC-2006,M-2006-21,2006-06-16,group stage,first half,T-67,Serbia And Montenegro,0,1,27,True,False
WC-2006,M-2006-21,2006-06-16,group stage,first half,T-03,Argentina,1,0,36,True,False
WC-2006,M-2006-21,2006-06-16,group stage,first half,T-67,Serbia And Montenegro,0,1,42,True,False
WC-2006,M-2006-21,2006-06-16,group stage,second half,T-67,Serbia And Montenegro,0,1,65,False,True
WC-2006,M-2006-22,2006-06-16,group stage,first half,T-42,Ivory Coast,0,1,25,True,False
WC-2006,M-2006-22,2006-06-16,group stage,first half,T-48,Netherlands,1,0,34,True,False
WC-2006,M-2006-22,2006-06-16,group stage,first half,T-48,Netherlands,1,0,35,True,False
WC-2006,M-2006-22,2006-06-16,group stage,first half,T-42,Ivory Coast,0,1,41,True,False
WC-2006,M-2006-22,2006-06-16,group stage,second half,T-48,Netherlands,1,0,58,True,False
WC-2006,M-2006-22,2006-06-16,group stage,second half,T-42,Ivory Coast,0,1,66,True,False
WC-2006,M-2006-22,2006-06-16,group stage,"second half, stoppage time",T-48,Netherlands,1,0,94,True,False
WC-2006,M-2006-23,2006-06-16,group stage,first half,T-02,Angola,0,1,13,True,False
WC-2006,M-2006-23,2006-06-16,group stage,first half,T-02,Angola,0,1,44,True,True
WC-2006,M-2006-23,2006-06-16,group stage,second half,T-02,Angola,0,1,50,True,False
WC-2006,M-2006-23,2006-06-16,group stage,second half,T-46,Mexico,1,0,59,True,False
WC-2006,M-2006-23,2006-06-16,group stage,second half,T-02,Angola,0,1,86,True,False
WC-2006,M-2006-24,2006-06-17,group stage,first half,T-38,IR Iran,0,1,20,True,False
WC-2006,M-2006-24,2006-06-17,group stage,first half,T-38,IR Iran,0,1,32,True,False
WC-2006,M-2006-24,2006-06-17,group stage,"first half, stoppage time",T-58,Portugal,1,0,46,True,False
WC-2006,M-2006-24,2006-06-17,group stage,second half,T-58,Portugal,1,0,48,True,False
WC-2006,M-2006-24,2006-06-17,group stage,second half,T-58,Portugal,1,0,61,True,False
WC-2006,M-2006-24,2006-06-17,group stage,second half,T-38,IR Iran,0,1,73,True,False
WC-2006,M-2006-24,2006-06-17,group stage,second half,T-38,IR Iran,0,1,88,True,False
WC-2006,M-2006-25,2006-06-17,group stage,first half,T-32,Ghana,0,1,18,True,False
WC-2006,M-2006-25,2006-06-17,group stage,first half,T-32,Ghana,0,1,37,True,False
WC-2006,M-2006-25,2006-06-17,group stage,second half,T-20,Czech Republic,1,0,49,True,False
WC-2006,M-2006-25,2006-06-17,group stage,second half,T-20,Czech Republic,1,0,65,False,True
WC-2006,M-2006-25,2006-06-17,group stage,second half,T-32,Ghana,0,1,66,True,False
WC-2006,M-2006-25,2006-06-17,group stage,second half,T-32,Ghana,0,1,75,True,False
WC-2006,M-2006-25,2006-06-17,group stage,second half,T-32,Ghana,0,1,84,True,False
WC-2006,M-2006-25,2006-06-17,group stage,"second half, stoppage time",T-32,Ghana,0,1,93,True,False
WC-2006,M-2006-26,2006-06-17,group stage,first half,T-41,Italy,1,0,5,True,False
WC-2006,M-2006-26,2006-06-17,group stage,first half,T-83,United States,0,1,21,True,True
WC-2006,M-2006-26,2006-06-17,group stage,first half,T-41,Italy,1,0,28,False,True
WC-2006,M-2006-26,2006-06-17,group stage,first half,T-83,United States,0,1,45,False,True
WC-2006,M-2006-26,2006-06-17,group stage,second half,T-41,Italy,1,0,70,True,False
WC-2006,M-2006-27,2006-06-18,group stage,first half,T-44,Japan,1,0,21,True,False
WC-2006,M-2006-27,2006-06-18,group stage,first half,T-18,Croatia,0,1,32,True,False
WC-2006,M-2006-27,2006-06-18,group stage,first half,T-44,Japan,1,0,42,True,False
WC-2006,M-2006-27,2006-06-18,group stage,second half,T-18,Croatia,0,1,69,True,False
WC-2006,M-2006-27,2006-06-18,group stage,second half,T-44,Japan,1,0,72,True,False
WC-2006,M-2006-28,2006-06-18,group stage,first half,T-04,Australia,0,1,13,True,False
WC-2006,M-2006-28,2006-06-18,group stage,first half,T-09,Brazil,1,0,29,True,False
WC-2006,M-2006-28,2006-06-18,group stage,first half,T-09,Brazil,1,0,31,True,False
WC-2006,M-2006-28,2006-06-18,group stage,first half,T-04,Australia,0,1,39,True,False
WC-2006,M-2006-28,2006-06-18,group stage,second half,T-09,Brazil,1,0,83,True,False
WC-2006,M-2006-29,2006-06-18,group stage,first half,T-71,Korea Republic,0,1,11,True,False
WC-2006,M-2006-29,2006-06-18,group stage,first half,T-71,Korea Republic,0,1,29,True,False
WC-2006,M-2006-29,2006-06-18,group stage,second half,T-30,France,1,0,79,True,False
WC-2006,M-2006-29,2006-06-18,group stage,second half,T-30,France,1,0,85,True,False
WC-2006,M-2006-30,2006-06-19,group stage,first half,T-77,Togo,1,0,45,True,False
WC-2006,M-2006-30,2006-06-19,group stage,second half,T-77,Togo,1,0,47,True,False
WC-2006,M-2006-30,2006-06-19,group stage,second half,T-77,Togo,1,0,53,True,False
WC-2006,M-2006-30,2006-06-19,group stage,"second half, stoppage time",T-75,Switzerland,0,1,92,True,False
WC-2006,M-2006-31,2006-06-19,group stage,first half,T-81,Ukraine,0,1,22,True,False
WC-2006,M-2006-31,2006-06-19,group stage,first half,T-63,Saudi Arabia,1,0,41,True,False
WC-2006,M-2006-31,2006-06-19,group stage,second half,T-63,Saudi Arabia,1,0,57,True,False
WC-2006,M-2006-31,2006-06-19,group stage,second half,T-63,Saudi Arabia,1,0,73,True,False
WC-2006,M-2006-31,2006-06-19,group stage,second half,T-81,Ukraine,0,1,77,True,False
WC-2006,M-2006-31,2006-06-19,group stage,second half,T-81,Ukraine,0,1,89,True,False
WC-2006,M-2006-32,2006-06-19,group stage,first half,T-73,Spain,1,0,30,True,False
WC-2006,M-2006-32,2006-06-19,group stage,first half,T-79,Tunisia,0,1,32,True,False
WC-2006,M-2006-32,2006-06-19,group stage,first half,T-79,Tunisia,0,1,40,True,False
WC-2006,M-2006-32,2006-06-19,group stage,second half,T-79,Tunisia,0,1,70,True,False
WC-2006,M-2006-32,2006-06-19,group stage,second half,T-79,Tunisia,0,1,81,True,False
WC-2006,M-2006-32,2006-06-19,group stage,second half,T-79,Tunisia,0,1,85,True,False
WC-2006,M-2006-32,2006-06-19,group stage,second half,T-73,Spain,1,0,89,True,False
WC-2006,M-2006-32,2006-06-19,group stage,"second half, stoppage time",T-79,Tunisia,0,1,93,True,False
WC-2006,M-2006-33,2006-06-20,group stage,first half,T-17,Costa Rica,1,0,17,True,False
WC-2006,M-2006-33,2006-06-20,group stage,first half,T-57,Poland,0,1,18,True,False
WC-2006,M-2006-33,2006-06-20,group stage,first half,T-57,Poland,0,1,24,True,False
WC-2006,M-2006-33,2006-06-20,group stage,first half,T-57,Poland,0,1,29,True,False
WC-2006,M-2006-33,2006-06-20,group stage,"first half, stoppage time",T-17,Costa Rica,1,0,47,True,False
WC-2006,M-2006-33,2006-06-20,group stage,"first half, stoppage time",T-17,Costa Rica,1,0,47,True,False
WC-2006,M-2006-33,2006-06-20,group stage,second half,T-17,Costa Rica,1,0,56,True,False
WC-2006,M-2006-33,2006-06-20,group stage,second half,T-57,Poland,0,1,60,True,False
WC-2006,M-2006-33,2006-06-20,group stage,second half,T-17,Costa Rica,1,0,76,True,False
WC-2006,M-2006-33,2006-06-20,group stage,"second half, stoppage time",T-57,Poland,0,1,91,True,False
WC-2006,M-2006-34,2006-06-20,group stage,second half,T-25,Ecuador,1,0,52,True,False
WC-2006,M-2006-34,2006-06-20,group stage,second half,T-31,Germany,0,1,75,True,False
WC-2006,M-2006-35,2006-06-20,group stage,first half,T-55,Paraguay,1,0,30,True,False
WC-2006,M-2006-35,2006-06-20,group stage,first half,T-78,Trinidad And Tobago,0,1,45,True,False
WC-2006,M-2006-35,2006-06-20,group stage,second half,T-78,Trinidad And Tobago,0,1,48,True,False
WC-2006,M-2006-35,2006-06-20,group stage,second half,T-55,Paraguay,1,0,54,True,False
WC-2006,M-2006-36,2006-06-20,group stage,second half,T-28,England,0,1,76,True,False
WC-2006,M-2006-36,2006-06-20,group stage,second half,T-74,Sweden,1,0,83,True,False
WC-2006,M-2006-36,2006-06-20,group stage,second half,T-74,Sweden,1,0,87,True,False
WC-2006,M-2006-37,2006-06-21,group stage,first half,T-02,Angola,0,1,22,True,False
WC-2006,M-2006-37,2006-06-21,group stage,first half,T-38,IR Iran,1,0,37,True,False
WC-2006,M-2006-37,2006-06-21,group stage,"first half, stoppage time",T-02,Angola,0,1,46,True,False
WC-2006,M-2006-37,2006-06-21,group stage,second half,T-38,IR Iran,1,0,55,True,False
WC-2006,M-2006-37,2006-06-21,group stage,second half,T-02,Angola,0,1,67,True,False
WC-2006,M-2006-37,2006-06-21,group stage,"second half, stoppage time",T-38,IR Iran,1,0,91,True,False
WC-2006,M-2006-38,2006-06-21,group stage,first half,T-46,Mexico,0,1,22,True,False
WC-2006,M-2006-38,2006-06-21,group stage,first half,T-58,Portugal,1,0,26,True,False
WC-2006,M-2006-38,2006-06-21,group stage,first half,T-46,Mexico,0,1,27,True,True
WC-2006,M-2006-38,2006-06-21,group stage,second half,T-46,Mexico,0,1,65,True,False
WC-2006,M-2006-38,2006-06-21,group stage,second half,T-58,Portugal,1,0,69,True,False
WC-2006,M-2006-38,2006-06-21,group stage,second half,T-46,Mexico,0,1,87,True,False
WC-2006,M-2006-38,2006-06-21,group stage,second half,T-58,Portugal,1,0,88,True,False
WC-2006,M-2006-38,2006-06-21,group stage,"second half, stoppage time",T-58,Portugal,1,0,91,True,False
WC-2006,M-2006-39,2006-06-21,group stage,first half,T-67,Serbia And Montenegro,0,1,17,True,True
WC-2006,M-2006-39,2006-06-21,group stage,first half,T-42,Ivory Coast,1,0,33,True,False
WC-2006,M-2006-39,2006-06-21,group stage,first half,T-67,Serbia And Montenegro,0,1,35,True,False
WC-2006,M-2006-39,2006-06-21,group stage,first half,T-67,Serbia And Montenegro,0,1,37,True,False
WC-2006,M-2006-39,2006-06-21,group stage,first half,T-42,Ivory Coast,1,0,41,True,True
WC-2006,M-2006-39,2006-06-21,group stage,first half,T-42,Ivory Coast,1,0,43,True,False
WC-2006,M-2006-39,2006-06-21,group stage,second half,T-67,Serbia And Montenegro,0,1,57,True,False
WC-2006,M-2006-40,2006-06-21,group stage,first half,T-48,Netherlands,1,0,28,True,False
WC-2006,M-2006-40,2006-06-21,group stage,first half,T-48,Netherlands,1,0,42,True,False
WC-2006,M-2006-40,2006-06-21,group stage,second half,T-48,Netherlands,1,0,48,True,False
WC-2006,M-2006-40,2006-06-21,group stage,second half,T-03,Argentina,0,1,57,True,False
WC-2006,M-2006-40,2006-06-21,group stage,second half,T-03,Argentina,0,1,90,True,False
WC-2006,M-2006-41,2006-06-22,group stage,first half,T-41,Italy,0,1,31,True,False
WC-2006,M-2006-41,2006-06-22,group stage,first half,T-20,Czech Republic,1,0,35,True,True
WC-2006,M-2006-42,2006-06-22,group stage,first half,T-32,Ghana,1,0,5,True,False
WC-2006,M-2006-42,2006-06-22,group stage,first half,T-83,United States,0,1,7,True,False
WC-2006,M-2006-42,2006-06-22,group stage,first half,T-32,Ghana,1,0,32,True,False
WC-2006,M-2006-42,2006-06-22,group stage,second half,T-32,Ghana,1,0,81,True,False
WC-2006,M-2006-42,2006-06-22,group stage,"second half, stoppage time",T-32,Ghana,1,0,91,True,False
WC-2006,M-2006-43,2006-06-22,group stage,first half,T-18,Croatia,1,0,32,True,True
WC-2006,M-2006-43,2006-06-22,group stage,first half,T-18,Croatia,1,0,38,True,False
WC-2006,M-2006-43,2006-06-22,group stage,second half,T-18,Croatia,1,0,61,True,True
WC-2006,M-2006-43,2006-06-22,group stage,second half,T-18,Croatia,1,0,70,True,False
WC-2006,M-2006-43,2006-06-22,group stage,second half,T-04,Australia,0,1,81,True,True
WC-2006,M-2006-44,2006-06-22,group stage,first half,T-44,Japan,1,0,40,True,False
WC-2006,M-2006-44,2006-06-22,group stage,first half,T-09,Brazil,0,1,44,True,False
WC-2006,M-2006-45,2006-06-23,group stage,first half,T-63,Saudi Arabia,1,0,27,True,False
WC-2006,M-2006-45,2006-06-23,group stage,first half,T-73,Spain,0,1,30,True,False
WC-2006,M-2006-45,2006-06-23,group stage,first half,T-73,Spain,0,1,35,True,False
WC-2006,M-2006-45,2006-06-23,group stage,second half,T-73,Spain,0,1,75,True,False
WC-2006,M-2006-45,2006-06-23,group stage,second half,T-63,Saudi Arabia,1,0,77,True,False
WC-2006,M-2006-46,2006-06-23,group stage,first half,T-79,Tunisia,0,1,9,True,True
WC-2006,M-2006-46,2006-06-23,group stage,first half,T-81,Ukraine,1,0,18,True,False
WC-2006,M-2006-46,2006-06-23,group stage,first half,T-79,Tunisia,0,1,43,True,False
WC-2006,M-2006-46,2006-06-23,group stage,second half,T-81,Ukraine,1,0,47,True,False
WC-2006,M-2006-46,2006-06-23,group stage,second half,T-81,Ukraine,1,0,61,True,False
WC-2006,M-2006-46,2006-06-23,group stage,second half,T-81,Ukraine,1,0,65,True,False
WC-2006,M-2006-46,2006-06-23,group stage,second half,T-79,Tunisia,0,1,90,True,False
WC-2006,M-2006-47,2006-06-23,group stage,first half,T-71,Korea Republic,0,1,23,True,False
WC-2006,M-2006-47,2006-06-23,group stage,first half,T-71,Korea Republic,0,1,37,True,False
WC-2006,M-2006-47,2006-06-23,group stage,first half,T-75,Switzerland,1,0,43,True,False
WC-2006,M-2006-47,2006-06-23,group stage,second half,T-75,Switzerland,1,0,55,True,False
WC-2006,M-2006-47,2006-06-23,group stage,second half,T-75,Switzerland,1,0,69,True,False
WC-2006,M-2006-47,2006-06-23,group stage,second half,T-71,Korea Republic,0,1,78,True,False
WC-2006,M-2006-47,2006-06-23,group stage,second half,T-71,Korea Republic,0,1,78,True,False
WC-2006,M-2006-47,2006-06-23,group stage,second half,T-71,Korea Republic,0,1,80,True,False
WC-2006,M-2006-47,2006-06-23,group stage,second half,T-75,Switzerland,1,0,82,True,False
WC-2006,M-2006-47,2006-06-23,group stage,second half,T-75,Switzerland,1,0,90,True,False
WC-2006,M-2006-48,2006-06-23,group stage,first half,T-30,France,0,1,30,True,False
WC-2006,M-2006-48,2006-06-23,group stage,first half,T-77,Togo,1,0,38,True,False
WC-2006,M-2006-48,2006-06-23,group stage,first half,T-77,Togo,1,0,44,True,False
WC-2006,M-2006-48,2006-06-23,group stage,second half,T-77,Togo,1,0,88,True,False
WC-2006,M-2006-49,2006-06-24,round of 16,first half,T-31,Germany,1,0,27,True,False
WC-2006,M-2006-49,2006-06-24,round of 16,first half,T-74,Sweden,0,1,28,True,True
WC-2006,M-2006-49,2006-06-24,round of 16,second half,T-74,Sweden,0,1,48,True,False
WC-2006,M-2006-49,2006-06-24,round of 16,second half,T-74,Sweden,0,1,78,True,False
WC-2006,M-2006-50,2006-06-24,round of 16,"first half, stoppage time",T-03,Argentina,1,0,46,True,False
WC-2006,M-2006-50,2006-06-24,round of 16,second half,T-46,Mexico,0,1,70,True,False
WC-2006,M-2006-50,2006-06-24,round of 16,second half,T-46,Mexico,0,1,82,True,False
WC-2006,M-2006-50,2006-06-24,round of 16,"extra time, second half",T-03,Argentina,1,0,112,True,False
WC-2006,M-2006-50,2006-06-24,round of 16,"extra time, second half",T-46,Mexico,0,1,118,True,False
WC-2006,M-2006-50,2006-06-24,round of 16,"extra time, second half",T-46,Mexico,0,1,119,True,False
WC-2006,M-2006-51,2006-06-25,round of 16,first half,T-28,England,1,0,18,True,False
WC-2006,M-2006-51,2006-06-25,round of 16,first half,T-25,Ecuador,0,1,24,True,False
WC-2006,M-2006-51,2006-06-25,round of 16,first half,T-25,Ecuador,0,1,37,True,False
WC-2006,M-2006-51,2006-06-25,round of 16,second half,T-25,Ecuador,0,1,67,True,False
WC-2006,M-2006-51,2006-06-25,round of 16,second half,T-28,England,1,0,78,True,False
WC-2006,M-2006-51,2006-06-25,round of 16,second half,T-28,England,1,0,82,True,False
WC-2006,M-2006-52,2006-06-25,round of 16,first half,T-48,Netherlands,0,1,2,True,False
WC-2006,M-2006-52,2006-06-25,round of 16,first half,T-48,Netherlands,0,1,7,True,True
WC-2006,M-2006-52,2006-06-25,round of 16,first half,T-58,Portugal,1,0,20,True,False
WC-2006,M-2006-52,2006-06-25,round of 16,first half,T-58,Portugal,1,0,31,True,True
WC-2006,M-2006-52,2006-06-25,round of 16,second half,T-58,Portugal,1,0,50,True,False
WC-2006,M-2006-52,2006-06-25,round of 16,second half,T-48,Netherlands,0,1,59,True,True
WC-2006,M-2006-52,2006-06-25,round of 16,second half,T-58,Portugal,1,0,60,True,False
WC-2006,M-2006-52,2006-06-25,round of 16,second half,T-58,Portugal,1,0,73,True,True
WC-2006,M-2006-52,2006-06-25,round of 16,second half,T-48,Netherlands,0,1,73,True,False
WC-2006,M-2006-52,2006-06-25,round of 16,second half,T-48,Netherlands,0,1,74,True,False
WC-2006,M-2006-52,2006-06-25,round of 16,second half,T-58,Portugal,1,0,76,True,False
WC-2006,M-2006-52,2006-06-25,round of 16,second half,T-58,Portugal,1,0,76,True,False
WC-2006,M-2006-53,2006-06-26,round of 16,first half,T-04,Australia,0,1,23,True,False
WC-2006,M-2006-53,2006-06-26,round of 16,first half,T-41,Italy,1,0,29,True,False
WC-2006,M-2006-53,2006-06-26,round of 16,second half,T-04,Australia,0,1,49,True,False
WC-2006,M-2006-53,2006-06-26,round of 16,second half,T-41,Italy,1,0,50,False,True
WC-2006,M-2006-53,2006-06-26,round of 16,second half,T-04,Australia,0,1,61,True,False
WC-2006,M-2006-53,2006-06-26,round of 16,second half,T-41,Italy,1,0,89,True,False
WC-2006,M-2006-53,2006-06-26,round of 16,"second half, stoppage time",T-41,Italy,1,0,91,True,False
WC-2006,M-2006-54,2006-06-26,round of 16,second half,T-75,Switzerland,1,0,59,True,False
WC-2006,M-2006-55,2006-06-27,round of 16,first half,T-32,Ghana,0,1,7,True,False
WC-2006,M-2006-55,2006-06-27,round of 16,first half,T-32,Ghana,0,1,11,True,False
WC-2006,M-2006-55,2006-06-27,round of 16,first half,T-09,Brazil,1,0,13,True,False
WC-2006,M-2006-55,2006-06-27,round of 16,first half,T-32,Ghana,0,1,29,True,False
WC-2006,M-2006-55,2006-06-27,round of 16,first half,T-32,Ghana,0,1,38,True,False
WC-2006,M-2006-55,2006-06-27,round of 16,first half,T-09,Brazil,1,0,44,True,False
WC-2006,M-2006-55,2006-06-27,round of 16,second half,T-32,Ghana,0,1,48,True,True
WC-2006,M-2006-56,2006-06-27,round of 16,second half,T-30,France,0,1,68,True,False
WC-2006,M-2006-56,2006-06-27,round of 16,second half,T-73,Spain,1,0,82,True,False
WC-2006,M-2006-56,2006-06-27,round of 16,second half,T-30,France,0,1,87,True,False
WC-2006,M-2006-56,2006-06-27,round of 16,"second half, stoppage time",T-30,France,0,1,91,True,False
WC-2006,M-2006-57,2006-06-30,quarter-finals,first half,T-31,Germany,1,0,3,True,False
WC-2006,M-2006-57,2006-06-30,quarter-finals,second half,T-03,Argentina,0,1,46,True,False
WC-2006,M-2006-57,2006-06-30,quarter-finals,second half,T-03,Argentina,0,1,60,True,False
WC-2006,M-2006-57,2006-06-30,quarter-finals,second half,T-03,Argentina,0,1,88,True,False
WC-2006,M-2006-57,2006-06-30,quarter-finals,"extra time, first half",T-31,Germany,1,0,94,True,False
WC-2006,M-2006-57,2006-06-30,quarter-finals,"extra time, first half",T-03,Argentina,0,1,95,True,False
WC-2006,M-2006-57,2006-06-30,quarter-finals,"extra time, second half",T-31,Germany,1,0,114,True,False
WC-2006,M-2006-57,2006-06-30,quarter-finals,"extra time, second half",T-03,Argentina,0,1,120,False,True
WC-2006,M-2006-58,2006-06-30,quarter-finals,first half,T-81,Ukraine,0,1,16,True,False
WC-2006,M-2006-58,2006-06-30,quarter-finals,first half,T-81,Ukraine,0,1,21,True,False
WC-2006,M-2006-58,2006-06-30,quarter-finals,second half,T-81,Ukraine,0,1,67,True,False
WC-2006,M-2006-59,2006-07-01,quarter-finals,first half,T-28,England,1,0,30,True,False
WC-2006,M-2006-59,2006-07-01,quarter-finals,first half,T-58,Portugal,0,1,44,True,False
WC-2006,M-2006-59,2006-07-01,quarter-finals,second half,T-28,England,1,0,62,False,True
WC-2006,M-2006-59,2006-07-01,quarter-finals,"extra time, second half",T-28,England,1,0,107,True,False
WC-2006,M-2006-59,2006-07-01,quarter-finals,"extra time, second half",T-58,Portugal,0,1,111,True,False
WC-2006,M-2006-60,2006-07-01,quarter-finals,first half,T-09,Brazil,1,0,25,True,False
WC-2006,M-2006-60,2006-07-01,quarter-finals,first half,T-09,Brazil,1,0,45,True,False
WC-2006,M-2006-60,2006-07-01,quarter-finals,"first half, stoppage time",T-09,Brazil,1,0,47,True,False
WC-2006,M-2006-60,2006-07-01,quarter-finals,second half,T-30,France,0,1,74,True,False
WC-2006,M-2006-60,2006-07-01,quarter-finals,second half,T-09,Brazil,1,0,75,True,False
WC-2006,M-2006-60,2006-07-01,quarter-finals,second half,T-30,France,0,1,87,True,False
WC-2006,M-2006-60,2006-07-01,quarter-finals,second half,T-30,France,0,1,88,True,False
WC-2006,M-2006-61,2006-07-04,semi-finals,first half,T-31,Germany,1,0,40,True,False
WC-2006,M-2006-61,2006-07-04,semi-finals,second half,T-31,Germany,1,0,56,True,False
WC-2006,M-2006-61,2006-07-04,semi-finals,second half,T-41,Italy,0,1,90,True,False
WC-2006,M-2006-62,2006-07-05,semi-finals,second half,T-58,Portugal,1,0,83,True,False
WC-2006,M-2006-62,2006-07-05,semi-finals,second half,T-30,France,0,1,87,True,False
WC-2006,M-2006-63,2006-07-08,third-place match,first half,T-31,Germany,1,0,7,True,False
WC-2006,M-2006-63,2006-07-08,third-place match,first half,T-58,Portugal,0,1,24,True,False
WC-2006,M-2006-63,2006-07-08,third-place match,first half,T-58,Portugal,0,1,33,True,False
WC-2006,M-2006-63,2006-07-08,third-place match,second half,T-58,Portugal,0,1,60,True,False
WC-2006,M-2006-63,2006-07-08,third-place match,second half,T-31,Germany,1,0,78,True,False
WC-2006,M-2006-64,2006-07-09,final,first half,T-41,Italy,1,0,5,True,False
WC-2006,M-2006-64,2006-07-09,final,first half,T-30,France,0,1,12,True,False
WC-2006,M-2006-64,2006-07-09,final,second half,T-30,France,0,1,76,True,False
WC-2006,M-2006-64,2006-07-09,final,"extra time, second half",T-30,France,0,1,110,False,True
WC-2006,M-2006-64,2006-07-09,final,"extra time, second half",T-30,France,0,1,111,True,False
WC-2010,M-2010-01,2010-06-11,group stage,first half,T-46,Mexico,0,1,18,True,False
WC-2010,M-2010-01,2010-06-11,group stage,first half,T-70,South Africa,1,0,27,True,False
WC-2010,M-2010-01,2010-06-11,group stage,second half,T-46,Mexico,0,1,57,True,False
WC-2010,M-2010-01,2010-06-11,group stage,second half,T-70,South Africa,1,0,70,True,False
WC-2010,M-2010-02,2010-06-11,group stage,first half,T-30,France,0,1,12,True,False
WC-2010,M-2010-02,2010-06-11,group stage,first half,T-30,France,0,1,19,True,False
WC-2010,M-2010-02,2010-06-11,group stage,second half,T-84,Uruguay,1,0,59,True,False
WC-2010,M-2010-02,2010-06-11,group stage,second half,T-84,Uruguay,1,0,65,True,True
WC-2010,M-2010-02,2010-06-11,group stage,second half,T-30,France,0,1,68,True,False
WC-2010,M-2010-02,2010-06-11,group stage,"second half, stoppage time",T-84,Uruguay,1,0,93,True,False
WC-2010,M-2010-03,2010-06-12,group stage,second half,T-33,Greece,0,1,56,True,False
WC-2010,M-2010-04,2010-06-12,group stage,first half,T-03,Argentina,1,0,41,True,False
WC-2010,M-2010-04,2010-06-12,group stage,second half,T-50,Nigeria,0,1,77,True,False
WC-2010,M-2010-05,2010-06-12,group stage,first half,T-28,England,1,0,26,True,False
WC-2010,M-2010-05,2010-06-12,group stage,first half,T-83,United States,0,1,39,True,False
WC-2010,M-2010-05,2010-06-12,group stage,second half,T-83,United States,0,1,47,True,False
WC-2010,M-2010-05,2010-06-12,group stage,second half,T-28,England,1,0,60,True,False
WC-2010,M-2010-05,2010-06-12,group stage,second half,T-28,England,1,0,61,True,False
WC-2010,M-2010-05,2010-06-12,group stage,second half,T-83,United States,0,1,74,True,False
WC-2010,M-2010-06,2010-06-13,group stage,first half,T-69,Slovenia,0,1,35,True,False
WC-2010,M-2010-06,2010-06-13,group stage,second half,T-01,Algeria,1,0,59,True,True
WC-2010,M-2010-06,2010-06-13,group stage,"second half, stoppage time",T-69,Slovenia,0,1,93,True,False
WC-2010,M-2010-06,2010-06-13,group stage,"second half, stoppage time",T-01,Algeria,1,0,95,True,False
WC-2010,M-2010-07,2010-06-13,group stage,first half,T-66,Serbia,1,0,19,True,False
WC-2010,M-2010-07,2010-06-13,group stage,first half,T-32,Ghana,0,1,26,True,False
WC-2010,M-2010-07,2010-06-13,group stage,second half,T-66,Serbia,1,0,54,True,True
WC-2010,M-2010-07,2010-06-13,group stage,second half,T-66,Serbia,1,0,83,True,False
WC-2010,M-2010-07,2010-06-13,group stage,second half,T-32,Ghana,0,1,89,True,False
WC-2010,M-2010-08,2010-06-13,group stage,first half,T-31,Germany,1,0,12,True,False
WC-2010,M-2010-08,2010-06-13,group stage,first half,T-04,Australia,0,1,24,True,False
WC-2010,M-2010-08,2010-06-13,group stage,second half,T-04,Australia,0,1,46,True,False
WC-2010,M-2010-08,2010-06-13,group stage,second half,T-04,Australia,0,1,56,False,True
WC-2010,M-2010-08,2010-06-13,group stage,second half,T-04,Australia,0,1,58,True,False
WC-2010,M-2010-08,2010-06-13,group stage,"second half, stoppage time",T-31,Germany,1,0,92,True,False
WC-2010,M-2010-09,2010-06-14,group stage,first half,T-48,Netherlands,1,0,44,True,False
WC-2010,M-2010-09,2010-06-14,group stage,second half,T-48,Netherlands,1,0,49,True,False
WC-2010,M-2010-09,2010-06-14,group stage,second half,T-22,Denmark,0,1,63,True,False
