key_id,goal_id,tournament_id,match_id,match_name,match_date,stage_name,team_id,team_name,team_code,home_team,away_team,player_id,family_name,given_name,shirt_number,player_team_id,player_team_name,player_team_code,minute_label,minute_regulation,minute_stoppage,match_period,own_goal,penalty,minute_total
2671,G-2671,WC-2010,M-2010-33,France vs South Africa,2010-06-22,group stage,T-70,South Africa,ZAF,0,1,P-39078,Mphela,Katlego,9,T-70,South Africa,ZAF,37',37,0,first half,False,False,37
2672,G-2672,WC-2010,M-2010-33,France vs South Africa,2010-06-22,group stage,T-30,France,FRA,1,0,P-18830,Malouda,Florent,15,T-30,France,FRA,70',70,0,second half,False,False,70
2673,G-2673,WC-2010,M-2010-34,Mexico vs Uruguay,2010-06-22,group stage,T-84,Uruguay,URY,0,1,P-30486,Suárez,Luis,9,T-84,Uruguay,URY,43',43,0,first half,False,False,43
2674,G-2674,WC-2010,M-2010-35,Greece vs Argentina,2010-06-22,group stage,T-03,Argentina,ARG,0,1,P-39810,Demichelis,Martín,2,T-03,Argentina,ARG,77',77,0,second half,False,False,77
2675,G-2675,WC-2010,M-2010-35,Greece vs Argentina,2010-06-22,group stage,T-03,Argentina,ARG,0,1,P-60592,Palermo,Martín,18,T-03,Argentina,ARG,89',89,0,second half,False,False,89
2676,G-2676,WC-2010,M-2010-36,Nigeria vs South Korea,2010-06-22,group stage,T-50,Nigeria,NGA,1,0,P-98626,Uche,Kalu,12,T-50,Nigeria,NGA,12',12,0,first half,False,False,12
2677,G-2677,WC-2010,M-2010-36,Nigeria vs South Korea,2010-06-22,group stage,T-71,Korea Republic,KOR,0,1,P-07494,Lee,Jung-soo,14,T-71,Korea Republic,KOR,38',38,0,first half,False,False,38
2678,G-2678,WC-2010,M-2010-36,Nigeria vs South Korea,2010-06-22,group stage,T-71,Korea Republic,KOR,0,1,P-06608,Park,Chu-young,10,T-71,Korea Republic,KOR,49',49,0,second half,False,False,49
2679,G-2679,WC-2010,M-2010-36,Nigeria vs South Korea,2010-06-22,group stage,T-50,Nigeria,NGA,1,0,P-98373,Yakubu,not applicable,8,T-50,Nigeria,NGA,69',69,0,second half,False,True,69
2680,G-2680,WC-2010,M-2010-37,Slovenia vs England,2010-06-23,group stage,T-28,England,ENG,0,1,P-42890,Defoe,Jermain,19,T-28,England,ENG,23',23,0,first half,False,False,23
2681,G-2681,WC-2010,M-2010-38,United States vs Algeria,2010-06-23,group stage,T-83,United States,USA,1,0,P-05728,Donovan,Landon,10,T-83,United States,USA,90'+1',90,1,"second half, stoppage time",False,False,91
2682,G-2682,WC-2010,M-2010-39,Australia vs Serbia,2010-06-23,group stage,T-04,Australia,AUS,1,0,P-44926,Cahill,Tim,4,T-04,Australia,AUS,69',69,0,second half,False,False,69
2683,G-2683,WC-2010,M-2010-39,Australia vs Serbia,2010-06-23,group stage,T-04,Australia,AUS,1,0,P-96211,Holman,Brett,14,T-04,Australia,AUS,73',73,0,second half,False,False,73
2684,G-2684,WC-2010,M-2010-39,Australia vs Serbia,2010-06-23,group stage,T-66,Serbia,SRB,0,1,P-07371,Pantelić,Marko,9,T-66,Serbia,SRB,84',84,0,second half,False,False,84
2685,G-2685,WC-2010,M-2010-40,Ghana vs Germany,2010-06-23,group stage,T-31,Germany,DEU,0,1,P-12818,Özil,Mesut,8,T-31,Germany,DEU,60',60,0,second half,False,False,60
2686,G-2686,WC-2010,M-2010-42,Slovakia vs Italy,2010-06-24,group stage,T-68,Slovakia,SVK,1,0,P-14764,Vittek,Róbert,11,T-68,Slovakia,SVK,25',25,0,first half,False,False,25
2687,G-2687,WC-2010,M-2010-42,Slovakia vs Italy,2010-06-24,group stage,T-68,Slovakia,SVK,1,0,P-14764,Vittek,Róbert,11,T-68,Slovakia,SVK,73',73,0,second half,False,False,73
2688,G-2688,WC-2010,M-2010-42,Slovakia vs Italy,2010-06-24,group stage,T-41,Italy,ITA,0,1,P-75306,Di Natale,Antonio,10,T-41,Italy,ITA,81',81,0,second half,False,False,81
2689,G-2689,WC-2010,M-2010-42,Slovakia vs Italy,2010-06-24,group stage,T-68,Slovakia,SVK,1,0,P-40368,Kopúnek,Kamil,20,T-68,Slovakia,SVK,89',89,0,second half,False,False,89
2690,G-2690,WC-2010,M-2010-42,Slovakia vs Italy,2010-06-24,group stage,T-41,Italy,ITA,0,1,P-01045,Quagliarella,Fabio,18,T-41,Italy,ITA,90'+2',90,2,"second half, stoppage time",False,False,92
2691,G-2691,WC-2010,M-2010-43,Cameroon vs Netherlands,2010-06-24,group stage,T-48,Netherlands,NLD,0,1,P-99934,van Persie,Robin,9,T-48,Netherlands,NLD,36',36,0,first half,False,False,36
2692,G-2692,WC-2010,M-2010-43,Cameroon vs Netherlands,2010-06-24,group stage,T-11,Cameroon,CMR,1,0,P-61703,Eto'o,Samuel,9,T-11,Cameroon,CMR,65',65,0,second half,False,True,65
2693,G-2693,WC-2010,M-2010-43,Cameroon vs Netherlands,2010-06-24,group stage,T-48,Netherlands,NLD,0,1,P-64344,Huntelaar,Klaas-Jan,21,T-48,Netherlands,NLD,83',83,0,second half,False,False,83
2694,G-2694,WC-2010,M-2010-44,Denmark vs Japan,2010-06-24,group stage,T-44,Japan,JPN,0,1,P-33175,Honda,Keisuke,18,T-44,Japan,JPN,17',17,0,first half,False,False,17
2695,G-2695,WC-2010,M-2010-44,Denmark vs Japan,2010-06-24,group stage,T-44,Japan,JPN,0,1,P-61292,Endō,Yasuhito,7,T-44,Japan,JPN,30',30,0,first half,False,False,30
2696,G-2696,WC-2010,M-2010-44,Denmark vs Japan,2010-06-24,group stage,T-22,Denmark,DNK,1,0,P-50534,Tomasson,Jon Dahl,9,T-22,Denmark,DNK,81',81,0,second half,False,False,81
2697,G-2697,WC-2010,M-2010-44,Denmark vs Japan,2010-06-24,group stage,T-44,Japan,JPN,0,1,P-84807,Okazaki,Shinji,9,T-44,Japan,JPN,87',87,0,second half,False,False,87
2698,G-2698,WC-2010,M-2010-45,North Korea vs Ivory Coast,2010-06-25,group stage,T-42,Ivory Coast,CIV,0,1,P-44934,Touré,Yaya,19,T-42,Ivory Coast,CIV,14',14,0,first half,False,False,14
2699,G-2699,WC-2010,M-2010-45,North Korea vs Ivory Coast,2010-06-25,group stage,T-42,Ivory Coast,CIV,0,1,P-55581,Romaric,not applicable,13,T-42,Ivory Coast,CIV,20',20,0,first half,False,False,20
2700,G-2700,WC-2010,M-2010-45,North Korea vs Ivory Coast,2010-06-25,group stage,T-42,Ivory Coast,CIV,0,1,P-31976,Kalou,Salomon,8,T-42,Ivory Coast,CIV,82',82,0,second half,False,False,82
2701,G-2701,WC-2010,M-2010-47,Chile vs Spain,2010-06-25,group stage,T-73,Spain,ESP,0,1,P-49097,Villa,David,7,T-73,Spain,ESP,24',24,0,first half,False,False,24
2702,G-2702,WC-2010,M-2010-47,Chile vs Spain,2010-06-25,group stage,T-73,Spain,ESP,0,1,P-56330,Iniesta,Andrés,6,T-73,Spain,ESP,37',37,0,first half,False,False,37
2703,G-2703,WC-2010,M-2010-47,Chile vs Spain,2010-06-25,group stage,T-13,Chile,CHL,1,0,P-39840,Millar,Rodrigo,20,T-13,Chile,CHL,47',47,0,second half,False,False,47
2704,G-2704,WC-2010,M-2010-49,Uruguay vs South Korea,2010-06-26,round of 16,T-84,Uruguay,URY,1,0,P-30486,Suárez,Luis,9,T-84,Uruguay,URY,8',8,0,first half,False,False,8
2705,G-2705,WC-2010,M-2010-49,Uruguay vs South Korea,2010-06-26,round of 16,T-71,Korea Republic,KOR,0,1,P-40927,Lee,Chung-yong,17,T-71,Korea Republic,KOR,68',68,0,second half,False,False,68
2706,G-2706,WC-2010,M-2010-49,Uruguay vs South Korea,2010-06-26,round of 16,T-84,Uruguay,URY,1,0,P-30486,Suárez,Luis,9,T-84,Uruguay,URY,80',80,0,second half,False,False,80
2707,G-2707,WC-2010,M-2010-50,United States vs Ghana,2010-06-26,round of 16,T-32,Ghana,GHA,0,1,P-66316,Boateng,Kevin-Prince,23,T-32,Ghana,GHA,5',5,0,first half,False,False,5
2708,G-2708,WC-2010,M-2010-50,United States vs Ghana,2010-06-26,round of 16,T-83,United States,USA,1,0,P-05728,Donovan,Landon,10,T-83,United States,USA,62',62,0,second half,False,True,62
2709,G-2709,WC-2010,M-2010-50,United States vs Ghana,2010-06-26,round of 16,T-32,Ghana,GHA,0,1,P-38556,Gyan,Asamoah,3,T-32,Ghana,GHA,93',93,0,"extra time, first half",False,False,93
2710,G-2710,WC-2010,M-2010-51,Germany vs England,2010-06-27,round of 16,T-31,Germany,DEU,1,0,P-27787,Klose,Miroslav,11,T-31,Germany,DEU,20',20,0,first half,False,False,20
2711,G-2711,WC-2010,M-2010-51,Germany vs England,2010-06-27,round of 16,T-31,Germany,DEU,1,0,P-36287,Podolski,Lukas,10,T-31,Germany,DEU,32',32,0,first half,False,False,32
2712,G-2712,WC-2010,M-2010-51,Germany vs England,2010-06-27,round of 16,T-28,England,ENG,0,1,P-41152,Upson,Matthew,15,T-28,England,ENG,37',37,0,first half,False,False,37
2713,G-2713,WC-2010,M-2010-51,Germany vs England,2010-06-27,round of 16,T-31,Germany,DEU,1,0,P-28154,Müller,Thomas,13,T-31,Germany,DEU,67',67,0,second half,False,False,67
2714,G-2714,WC-2010,M-2010-51,Germany vs England,2010-06-27,round of 16,T-31,Germany,DEU,1,0,P-28154,Müller,Thomas,13,T-31,Germany,DEU,70',70,0,second half,False,False,70
2715,G-2715,WC-2010,M-2010-52,Argentina vs Mexico,2010-06-27,round of 16,T-03,Argentina,ARG,1,0,P-29080,Tevez,Carlos,11,T-03,Argentina,ARG,26',26,0,first half,False,False,26
2716,G-2716,WC-2010,M-2010-52,Argentina vs Mexico,2010-06-27,round of 16,T-03,Argentina,ARG,1,0,P-29398,Higuaín,Gonzalo,9,T-03,Argentina,ARG,33',33,0,first half,False,False,33
2717,G-2717,WC-2010,M-2010-52,Argentina vs Mexico,2010-06-27,round of 16,T-03,Argentina,ARG,1,0,P-29080,Tevez,Carlos,11,T-03,Argentina,ARG,52',52,0,second half,False,False,52
2718,G-2718,WC-2010,M-2010-52,Argentina vs Mexico,2010-06-27,round of 16,T-46,Mexico,MEX,0,1,P-36515,Hernández,Javier,14,T-46,Mexico,MEX,71',71,0,second half,False,False,71
2719,G-2719,WC-2010,M-2010-53,Netherlands vs Slovakia,2010-06-28,round of 16,T-48,Netherlands,NLD,1,0,P-23705,Robben,Arjen,11,T-48,Netherlands,NLD,18',18,0,first half,False,False,18
2720,G-2720,WC-2010,M-2010-53,Netherlands vs Slovakia,2010-06-28,round of 16,T-48,Netherlands,NLD,1,0,P-51336,Sneijder,Wesley,10,T-48,Netherlands,NLD,84',84,0,second half,False,False,84
2721,G-2721,WC-2010,M-2010-53,Netherlands vs Slovakia,2010-06-28,round of 16,T-68,Slovakia,SVK,0,1,P-14764,Vittek,Róbert,11,T-68,Slovakia,SVK,90'+4',90,4,"second half, stoppage time",False,True,94
2722,G-2722,WC-2010,M-2010-54,Brazil vs Chile,2010-06-28,round of 16,T-09,Brazil,BRA,1,0,P-98607,Juan,not applicable,4,T-09,Brazil,BRA,35',35,0,first half,False,False,35
2723,G-2723,WC-2010,M-2010-54,Brazil vs Chile,2010-06-28,round of 16,T-09,Brazil,BRA,1,0,P-98528,Fabiano,Luís,9,T-09,Brazil,BRA,38',38,0,first half,False,False,38
2724,G-2724,WC-2010,M-2010-54,Brazil vs Chile,2010-06-28,round of 16,T-09,Brazil,BRA,1,0,P-13354,Robinho,not applicable,11,T-09,Brazil,BRA,59',59,0,second half,False,False,59
2725,G-2725,WC-2010,M-2010-56,Spain vs Portugal,2010-06-29,round of 16,T-73,Spain,ESP,1,0,P-49097,Villa,David,7,T-73,Spain,ESP,63',63,0,second half,False,False,63
2726,G-2726,WC-2010,M-2010-57,Netherlands vs Brazil,2010-07-02,quarter-finals,T-09,Brazil,BRA,0,1,P-13354,Robinho,not applicable,11,T-09,Brazil,BRA,10',10,0,first half,False,False,10
2727,G-2727,WC-2010,M-2010-57,Netherlands vs Brazil,2010-07-02,quarter-finals,T-48,Netherlands,NLD,1,0,P-51336,Sneijder,Wesley,10,T-48,Netherlands,NLD,53',53,0,second half,False,False,53
2728,G-2728,WC-2010,M-2010-57,Netherlands vs Brazil,2010-07-02,quarter-finals,T-48,Netherlands,NLD,1,0,P-51336,Sneijder,Wesley,10,T-48,Netherlands,NLD,68',68,0,second half,False,False,68
2729,G-2729,WC-2010,M-2010-58,Uruguay vs Ghana,2010-07-02,quarter-finals,T-32,Ghana,GHA,0,1,P-50641,Muntari,Sulley,11,T-32,Ghana,GHA,45'+2',45,2,"first half, stoppage time",False,False,47
2730,G-2730,WC-2010,M-2010-58,Uruguay vs Ghana,2010-07-02,quarter-finals,T-84,Uruguay,URY,1,0,P-86087,Forlán,Diego,10,T-84,Uruguay,URY,55',55,0,second half,False,False,55
2731,G-2731,WC-2010,M-2010-59,Argentina vs Germany,2010-07-03,quarter-finals,T-31,Germany,DEU,0,1,P-28154,Müller,Thomas,13,T-31,Germany,DEU,3',3,0,first half,False,False,3
2732,G-2732,WC-2010,M-2010-59,Argentina vs Germany,2010-07-03,quarter-finals,T-31,Germany,DEU,0,1,P-27787,Klose,Miroslav,11,T-31,Germany,DEU,68',68,0,second half,False,False,68
2733,G-2733,WC-2010,M-2010-59,Argentina vs Germany,2010-07-03,quarter-finals,T-31,Germany,DEU,0,1,P-43481,Friedrich,Arne,3,T-31,Germany,DEU,74',74,0,second half,False,False,74
2734,G-2734,WC-2010,M-2010-59,Argentina vs Germany,2010-07-03,quarter-finals,T-31,Germany,DEU,0,1,P-27787,Klose,Miroslav,11,T-31,Germany,DEU,89',89,0,second half,False,False,89
2735,G-2735,WC-2010,M-2010-60,Paraguay vs Spain,2010-07-03,quarter-finals,T-73,Spain,ESP,0,1,P-49097,Villa,David,7,T-73,Spain,ESP,83',83,0,second half,False,False,83
2736,G-2736,WC-2010,M-2010-61,Uruguay vs Netherlands,2010-07-06,semi-finals,T-48,Netherlands,NLD,0,1,P-21832,van Bronckhorst,Giovanni,5,T-48,Netherlands,NLD,18',18,0,first half,False,False,18
2737,G-2737,WC-2010,M-2010-61,Uruguay vs Netherlands,2010-07-06,semi-finals,T-84,Uruguay,URY,1,0,P-86087,Forlán,Diego,10,T-84,Uruguay,URY,41',41,0,first half,False,False,41
2738,G-2738,WC-2010,M-2010-61,Uruguay vs Netherlands,2010-07-06,semi-finals,T-48,Netherlands,NLD,0,1,P-51336,Sneijder,Wesley,10,T-48,Netherlands,NLD,70',70,0,second half,False,False,70
2739,G-2739,WC-2010,M-2010-61,Uruguay vs Netherlands,2010-07-06,semi-finals,T-48,Netherlands,NLD,0,1,P-23705,Robben,Arjen,11,T-48,Netherlands,NLD,73',73,0,second half,False,False,73
2740,G-2740,WC-2010,M-2010-61,Uruguay vs Netherlands,2010-07-06,semi-finals,T-84,Uruguay,URY,1,0,P-41944,Pereira,Maxi,16,T-84,Uruguay,URY,90'+2',90,2,"second half, stoppage time",False,False,92
2741,G-2741,WC-2010,M-2010-62,Germany vs Spain,2010-07-07,semi-finals,T-73,Spain,ESP,0,1,P-51089,Puyol,Carles,5,T-73,Spain,ESP,73',73,0,second half,False,False,73
2742,G-2742,WC-2010,M-2010-63,Uruguay vs Germany,2010-07-10,third-place match,T-31,Germany,DEU,0,1,P-28154,Müller,Thomas,13,T-31,Germany,DEU,19',19,0,first half,False,False,19
2743,G-2743,WC-2010,M-2010-63,Uruguay vs Germany,2010-07-10,third-place match,T-84,Uruguay,URY,1,0,P-59138,Cavani,Edinson,7,T-84,Uruguay,URY,28',28,0,first half,False,False,28
2744,G-2744,WC-2010,M-2010-63,Uruguay vs Germany,2010-07-10,third-place match,T-84,Uruguay,URY,1,0,P-86087,Forlán,Diego,10,T-84,Uruguay,URY,51',51,0,second half,False,False,51
2745,G-2745,WC-2010,M-2010-63,Uruguay vs Germany,2010-07-10,third-place match,T-31,Germany,DEU,0,1,P-50326,Jansen,Marcell,2,T-31,Germany,DEU,56',56,0,second half,False,False,56
2746,G-2746,WC-2010,M-2010-63,Uruguay vs Germany,2010-07-10,third-place match,T-31,Germany,DEU,0,1,P-13029,Khedira,Sami,6,T-31,Germany,DEU,82',82,0,second half,False,False,82
2747,G-2747,WC-2010,M-2010-64,Netherlands vs Spain,2010-07-11,final,T-73,Spain,ESP,0,1,P-56330,Iniesta,Andrés,6,T-73,Spain,ESP,116',116,0,"extra time, second half",False,False,116
2834,G-2834,WC-2014,M-2014-01,Brazil vs Croatia,2014-06-12,group stage,T-18,Croatia,HRV,0,1,P-70650,Marcelo,not applicable,6,T-09,Brazil,BRA,12',12,0,first half,True,False,12
2835,G-2835,WC-2014,M-2014-01,Brazil vs Croatia,2014-06-12,group stage,T-09,Brazil,BRA,1,0,P-87008,Neymar,not applicable,10,T-09,Brazil,BRA,29',29,0,first half,False,False,29
2836,G-2836,WC-2014,M-2014-01,Brazil vs Croatia,2014-06-12,group stage,T-09,Brazil,BRA,1,0,P-87008,Neymar,not applicable,10,T-09,Brazil,BRA,71',71,0,second half,False,True,71
2837,G-2837,WC-2014,M-2014-01,Brazil vs Croatia,2014-06-12,group stage,T-09,Brazil,BRA,1,0,P-37239,Oscar,not applicable,11,T-09,Brazil,BRA,90'+1',90,1,"second half, stoppage time",False,False,91
2838,G-2838,WC-2014,M-2014-02,Mexico vs Cameroon,2014-06-13,group stage,T-46,Mexico,MEX,1,0,P-83642,Peralta,Oribe,19,T-46,Mexico,MEX,61',61,0,second half,False,False,61
2839,G-2839,WC-2014,M-2014-03,Spain vs Netherlands,2014-06-13,group stage,T-73,Spain,ESP,1,0,P-73924,Alonso,Xabi,14,T-73,Spain,ESP,27',27,0,first half,False,True,27
2840,G-2840,WC-2014,M-2014-03,Spain vs Netherlands,2014-06-13,group stage,T-48,Netherlands,NLD,0,1,P-99934,van Persie,Robin,9,T-48,Netherlands,NLD,44',44,0,first half,False,False,44
2841,G-2841,WC-2014,M-2014-03,Spain vs Netherlands,2014-06-13,group stage,T-48,Netherlands,NLD,0,1,P-23705,Robben,Arjen,11,T-48,Netherlands,NLD,53',53,0,second half,False,False,53
2842,G-2842,WC-2014,M-2014-03,Spain vs Netherlands,2014-06-13,group stage,T-48,Netherlands,NLD,0,1,P-70280,de Vrij,Stefan,3,T-48,Netherlands,NLD,64',64,0,second half,False,False,64
2843,G-2843,WC-2014,M-2014-03,Spain vs Netherlands,2014-06-13,group stage,T-48,Netherlands,NLD,0,1,P-99934,van Persie,Robin,9,T-48,Netherlands,NLD,72',72,0,second half,False,False,72
2844,G-2844,WC-2014,M-2014-03,Spain vs Netherlands,2014-06-13,group stage,T-48,Netherlands,NLD,0,1,P-23705,Robben,Arjen,11,T-48,Netherlands,NLD,80',80,0,second half,False,False,80
2845,G-2845,WC-2014,M-2014-04,Chile vs Australia,2014-06-13,group stage,T-13,Chile,CHL,1,0,P-30014,Sánchez,Alexis,7,T-13,Chile,CHL,12',12,0,first half,False,False,12
2846,G-2846,WC-2014,M-2014-04,Chile vs Australia,2014-06-13,group stage,T-13,Chile,CHL,1,0,P-65631,Valdivia,Jorge,10,T-13,Chile,CHL,14',14,0,first half,False,False,14
2847,G-2847,WC-2014,M-2014-04,Chile vs Australia,2014-06-13,group stage,T-04,Australia,AUS,0,1,P-44926,Cahill,Tim,4,T-04,Australia,AUS,35',35,0,first half,False,False,35
2848,G-2848,WC-2014,M-2014-04,Chile vs Australia,2014-06-13,group stage,T-13,Chile,CHL,1,0,P-74480,Beausejour,Jean,15,T-13,Chile,CHL,90'+2',90,2,"second half, stoppage time",False,False,92
2849,G-2849,WC-2014,M-2014-05,Colombia vs Greece,2014-06-14,group stage,T-16,Colombia,COL,1,0,P-95402,Armero,Pablo,7,T-16,Colombia,COL,5',5,0,first half,False,False,5
2850,G-2850,WC-2014,M-2014-05,Colombia vs Greece,2014-06-14,group stage,T-16,Colombia,COL,1,0,P-77705,Gutiérrez,Teófilo,9,T-16,Colombia,COL,58',58,0,second half,False,False,58
2851,G-2851,WC-2014,M-2014-05,Colombia vs Greece,2014-06-14,group stage,T-16,Colombia,COL,1,0,P-89392,Rodríguez,James,10,T-16,Colombia,COL,90'+3',90,3,"second half, stoppage time",False,False,93
2852,G-2852,WC-2014,M-2014-06,Uruguay vs Costa Rica,2014-06-14,group stage,T-84,Uruguay,URY,1,0,P-59138,Cavani,Edinson,21,T-84,Uruguay,URY,24',24,0,first half,False,True,24
2853,G-2853,WC-2014,M-2014-06,Uruguay vs Costa Rica,2014-06-14,group stage,T-17,Costa Rica,CRI,0,1,P-70812,Campbell,Joel,9,T-17,Costa Rica,CRI,54',54,0,second half,False,False,54
2854,G-2854,WC-2014,M-2014-06,Uruguay vs Costa Rica,2014-06-14,group stage,T-17,Costa Rica,CRI,0,1,P-97912,Duarte,Óscar,6,T-17,Costa Rica,CRI,57',57,0,second half,False,False,57
2855,G-2855,WC-2014,M-2014-06,Uruguay vs Costa Rica,2014-06-14,group stage,T-17,Costa Rica,CRI,0,1,P-11307,Ureña,Marco,21,T-17,Costa Rica,CRI,84',84,0,second half,False,False,84
2856,G-2856,WC-2014,M-2014-07,England vs Italy,2014-06-14,group stage,T-41,Italy,ITA,0,1,P-37848,Marchisio,Claudio,8,T-41,Italy,ITA,35',35,0,first half,False,False,35
2857,G-2857,WC-2014,M-2014-07,England vs Italy,2014-06-14,group stage,T-28,England,ENG,1,0,P-06678,Sturridge,Daniel,9,T-28,England,ENG,37',37,0,first half,False,False,37
2858,G-2858,WC-2014,M-2014-07,England vs Italy,2014-06-14,group stage,T-41,Italy,ITA,0,1,P-16785,Balotelli,Mario,9,T-41,Italy,ITA,50',50,0,second half,False,False,50
2859,G-2859,WC-2014,M-2014-08,Ivory Coast vs Japan,2014-06-14,group stage,T-44,Japan,JPN,0,1,P-33175,Honda,Keisuke,4,T-44,Japan,JPN,16',16,0,first half,False,False,16
2860,G-2860,WC-2014,M-2014-08,Ivory Coast vs Japan,2014-06-14,group stage,T-42,Ivory Coast,CIV,1,0,P-84532,Bony,Wilfried,12,T-42,Ivory Coast,CIV,64',64,0,second half,False,False,64
2861,G-2861,WC-2014,M-2014-08,Ivory Coast vs Japan,2014-06-14,group stage,T-42,Ivory Coast,CIV,1,0,P-33586,Gervinho,not applicable,10,T-42,Ivory Coast,CIV,66',66,0,second half,False,False,66
2862,G-2862,WC-2014,M-2014-09,Switzerland vs Ecuador,2014-06-15,group stage,T-25,Ecuador,ECU,0,1,P-75912,Valencia,Enner,13,T-25,Ecuador,ECU,22',22,0,first half,False,False,22
2863,G-2863,WC-2014,M-2014-09,Switzerland vs Ecuador,2014-06-15,group stage,T-75,Switzerland,CHE,1,0,P-51579,Mehmedi,Admir,18,T-75,Switzerland,CHE,48',48,0,second half,False,False,48
2864,G-2864,WC-2014,M-2014-09,Switzerland vs Ecuador,2014-06-15,group stage,T-75,Switzerland,CHE,1,0,P-07180,Seferovic,Haris,9,T-75,Switzerland,CHE,90'+3',90,3,"second half, stoppage time",False,False,93
2865,G-2865,WC-2014,M-2014-10,France vs Honduras,2014-06-15,group stage,T-30,France,FRA,1,0,P-35408,Benzema,Karim,10,T-30,France,FRA,45',45,0,first half,False,True,45
2866,G-2866,WC-2014,M-2014-10,France vs Honduras,2014-06-15,group stage,T-30,France,FRA,1,0,P-93059,Valladares,Noel,18,T-35,Honduras,HND,48',48,0,second half,True,False,48
2867,G-2867,WC-2014,M-2014-10,France vs Honduras,2014-06-15,group stage,T-30,France,FRA,1,0,P-35408,Benzema,Karim,10,T-30,France,FRA,72',72,0,second half,False,False,72
2868,G-2868,WC-2014,M-2014-11,Argentina vs Bosnia and Herzegovina,2014-06-15,group stage,T-03,Argentina,ARG,1,0,P-96934,Kolašinac,Sead,5,T-08,Bosnia And Herzegovina,BIH,3',3,0,first half,True,False,3
2869,G-2869,WC-2014,M-2014-11,Argentina vs Bosnia and Herzegovina,2014-06-15,group stage,T-03,Argentina,ARG,1,0,P-14758,Messi,Lionel,10,T-03,Argentina,ARG,65',65,0,second half,False,False,65
2870,G-2870,WC-2014,M-2014-11,Argentina vs Bosnia and Herzegovina,2014-06-15,group stage,T-08,Bosnia And Herzegovina,BIH,0,1,P-43723,Ibišević,Vedad,9,T-08,Bosnia And Herzegovina,BIH,85',85,0,second half,False,False,85
2871,G-2871,WC-2014,M-2014-12,Germany vs Portugal,2014-06-16,group stage,T-31,Germany,DEU,1,0,P-28154,Müller,Thomas,13,T-31,Germany,DEU,12',12,0,first half,False,True,12
2872,G-2872,WC-2014,M-2014-12,Germany vs Portugal,2014-06-16,group stage,T-31,Germany,DEU,1,0,P-81447,Hummels,Mats,5,T-31,Germany,DEU,32',32,0,first half,False,False,32
2873,G-2873,WC-2014,M-2014-12,Germany vs Portugal,2014-06-16,group stage,T-31,Germany,DEU,1,0,P-28154,Müller,Thomas,13,T-31,Germany,DEU,45'+1',45,1,"first half, stoppage time",False,False,46
2874,G-2874,WC-2014,M-2014-12,Germany vs Portugal,2014-06-16,group stage,T-31,Germany,DEU,1,0,P-28154,Müller,Thomas,13,T-31,Germany,DEU,78',78,0,second half,False,False,78
2875,G-2875,WC-2014,M-2014-14,Ghana vs United States,2014-06-16,group stage,T-83,United States,USA,0,1,P-18672,Dempsey,Clint,8,T-83,United States,USA,1',1,0,first half,False,False,1
2876,G-2876,WC-2014,M-2014-14,Ghana vs United States,2014-06-16,group stage,T-32,Ghana,GHA,1,0,P-01945,Ayew,André,10,T-32,Ghana,GHA,82',82,0,second half,False,False,82
2877,G-2877,WC-2014,M-2014-14,Ghana vs United States,2014-06-16,group stage,T-83,United States,USA,0,1,P-41262,Brooks,John,6,T-83,United States,USA,86',86,0,second half,False,False,86
2878,G-2878,WC-2014,M-2014-15,Belgium vs Algeria,2014-06-17,group stage,T-01,Algeria,DZA,0,1,P-12165,Feghouli,Sofiane,10,T-01,Algeria,DZA,25',25,0,first half,False,True,25
2879,G-2879,WC-2014,M-2014-15,Belgium vs Algeria,2014-06-17,group stage,T-06,Belgium,BEL,1,0,P-63363,Fellaini,Marouane,8,T-06,Belgium,BEL,70',70,0,second half,False,False,70
2880,G-2880,WC-2014,M-2014-15,Belgium vs Algeria,2014-06-17,group stage,T-06,Belgium,BEL,1,0,P-84852,Mertens,Dries,14,T-06,Belgium,BEL,80',80,0,second half,False,False,80
2881,G-2881,WC-2014,M-2014-17,Russia vs South Korea,2014-06-17,group stage,T-71,Korea Republic,KOR,0,1,P-71308,Lee,Keun-ho,11,T-71,Korea Republic,KOR,68',68,0,second half,False,False,68
2882,G-2882,WC-2014,M-2014-17,Russia vs South Korea,2014-06-17,group stage,T-62,Russia,RUS,1,0,P-89971,Kerzhakov,Aleksandr,11,T-62,Russia,RUS,74',74,0,second half,False,False,74
2883,G-2883,WC-2014,M-2014-18,Australia vs Netherlands,2014-06-18,group stage,T-48,Netherlands,NLD,0,1,P-23705,Robben,Arjen,11,T-48,Netherlands,NLD,20',20,0,first half,False,False,20
2884,G-2884,WC-2014,M-2014-18,Australia vs Netherlands,2014-06-18,group stage,T-04,Australia,AUS,1,0,P-44926,Cahill,Tim,4,T-04,Australia,AUS,21',21,0,first half,False,False,21
2885,G-2885,WC-2014,M-2014-18,Australia vs Netherlands,2014-06-18,group stage,T-04,Australia,AUS,1,0,P-37275,Jedinak,Mile,15,T-04,Australia,AUS,54',54,0,second half,False,True,54
2886,G-2886,WC-2014,M-2014-18,Australia vs Netherlands,2014-06-18,group stage,T-48,Netherlands,NLD,0,1,P-99934,van Persie,Robin,9,T-48,Netherlands,NLD,58',58,0,second half,False,False,58
