match_id,tournament_id,home_team_name,away_team_name,chunk_minute,time_remaining,score_diff,red_diff,yellow_diff,home_subs,away_subs,temperature,apparent_temp,humidity,wind_speed,pre_match_rank_diff,target_home_win,hPossession,total_shot_diff,total_sot_diff,foul_diff
M-2010-58,WC-2010,Uruguay,Ghana,90,0,0,0,-1,3,2,6.406,3.8333073,89.819115,9.085988,16,0,48.0,-11.0,-3.0,0.0
M-2010-59,WC-2010,Argentina,Germany,15,75,-1,0,-1,0,0,14.8195,13.25091,72.72821,10.805999,-1,0,53.0,2.0,1.0,-6.0
M-2010-59,WC-2010,Argentina,Germany,30,60,-1,0,-1,0,0,14.8195,13.25091,72.72821,10.805999,-1,0,53.0,2.0,1.0,-6.0
M-2010-59,WC-2010,Argentina,Germany,45,45,-1,0,0,0,0,14.8195,13.25091,72.72821,10.805999,-1,0,53.0,2.0,1.0,-6.0
M-2010-59,WC-2010,Argentina,Germany,60,30,-1,0,0,0,0,14.3195,12.804377,75.11374,10.440001,-1,0,53.0,2.0,1.0,-6.0
M-2010-59,WC-2010,Argentina,Germany,75,15,-3,0,0,2,1,14.3195,12.804377,75.11374,10.440001,-1,0,53.0,2.0,1.0,-6.0
M-2010-59,WC-2010,Argentina,Germany,90,0,-4,0,-1,2,3,14.3195,12.804377,75.11374,10.440001,-1,0,53.0,2.0,1.0,-6.0
M-2010-60,WC-2010,Paraguay,Spain,15,75,0,0,0,0,0,9.356,6.8116465,57.996037,4.5536795,-29,0,40.0,-7.0,-2.0,-13.0
M-2010-60,WC-2010,Paraguay,Spain,30,60,0,0,0,0,0,9.556,7.124119,51.919876,2.2768397,-29,0,40.0,-7.0,-2.0,-13.0
M-2010-60,WC-2010,Paraguay,Spain,45,45,0,0,0,0,0,9.556,7.124119,51.919876,2.2768397,-29,0,40.0,-7.0,-2.0,-13.0
M-2010-60,WC-2010,Paraguay,Spain,60,30,0,0,-1,0,1,9.556,7.124119,51.919876,2.2768397,-29,0,40.0,-7.0,-2.0,-13.0
M-2010-60,WC-2010,Paraguay,Spain,75,15,0,0,-1,2,2,8.506,5.9203987,56.540756,3.5455887,-29,0,40.0,-7.0,-2.0,-13.0
M-2010-60,WC-2010,Paraguay,Spain,90,0,-1,0,-2,3,3,8.506,5.9203987,56.540756,3.5455887,-29,0,40.0,-7.0,-2.0,-13.0
M-2010-61,WC-2010,Uruguay,Netherlands,15,75,0,0,0,0,0,10.8695,8.686485,71.50292,7.9932976,-12,0,47.0,1.0,-1.0,1.0
M-2010-61,WC-2010,Uruguay,Netherlands,30,60,-1,0,-1,0,0,10.2695,7.9751472,71.636375,7.928178,-12,0,47.0,1.0,-1.0,1.0
M-2010-61,WC-2010,Uruguay,Netherlands,45,45,0,0,-1,0,0,10.2695,7.9751472,71.636375,7.928178,-12,0,47.0,1.0,-1.0,1.0
M-2010-61,WC-2010,Uruguay,Netherlands,60,30,0,0,-1,0,1,10.2695,7.9751472,71.636375,7.928178,-12,0,47.0,1.0,-1.0,1.0
M-2010-61,WC-2010,Uruguay,Netherlands,75,15,-2,0,-1,0,1,10.1195,8.02869,73.36853,6.830519,-12,0,47.0,1.0,-1.0,1.0
M-2010-61,WC-2010,Uruguay,Netherlands,90,0,-1,0,0,2,2,10.1195,8.02869,73.36853,6.830519,-12,0,47.0,1.0,-1.0,1.0
M-2010-62,WC-2010,Germany,Spain,15,75,0,0,0,0,0,17.091,17.415293,83.595825,7.42159,-4,0,49.0,-8.0,-3.0,-2.0
M-2010-62,WC-2010,Germany,Spain,30,60,0,0,0,0,0,17.091,17.732927,84.138145,5.495161,-4,0,49.0,-8.0,-3.0,-2.0
M-2010-62,WC-2010,Germany,Spain,45,45,0,0,0,0,0,17.091,17.732927,84.138145,5.495161,-4,0,49.0,-8.0,-3.0,-2.0
M-2010-62,WC-2010,Germany,Spain,60,30,0,0,0,1,0,17.091,17.732927,84.138145,5.495161,-4,0,49.0,-8.0,-3.0,-2.0
M-2010-62,WC-2010,Germany,Spain,75,15,-1,0,0,2,0,16.591,17.40231,86.84911,4.3349743,-4,0,49.0,-8.0,-3.0,-2.0
M-2010-62,WC-2010,Germany,Spain,90,0,-1,0,0,3,3,16.591,17.40231,86.84911,4.3349743,-4,0,49.0,-8.0,-3.0,-2.0
M-2010-63,WC-2010,Uruguay,Germany,15,75,0,0,2,0,0,15.065499,12.077156,81.192795,24.458813,-10,0,47.0,-2.0,0.0,-2.0
M-2010-63,WC-2010,Uruguay,Germany,30,60,0,0,2,0,0,15.0155,12.009047,79.85729,23.933908,-10,0,47.0,-2.0,0.0,-2.0
M-2010-63,WC-2010,Uruguay,Germany,45,45,0,0,2,0,0,15.0155,12.009047,79.85729,23.933908,-10,0,47.0,-2.0,0.0,-2.0
M-2010-63,WC-2010,Uruguay,Germany,60,30,0,0,2,0,0,15.0155,12.009047,79.85729,23.933908,-10,0,47.0,-2.0,0.0,-2.0
M-2010-63,WC-2010,Uruguay,Germany,75,15,0,0,1,0,1,14.315499,10.946895,81.36277,25.570139,-10,0,47.0,-2.0,0.0,-2.0
M-2010-63,WC-2010,Uruguay,Germany,90,0,-1,0,1,2,3,14.315499,10.946895,81.36277,25.570139,-10,0,47.0,-2.0,0.0,-2.0
M-2010-64,WC-2010,Netherlands,Spain,15,75,0,0,-1,0,0,10.256,6.6379414,47.77722,9.885262,-2,0,43.0,-6.0,-1.0,-9.0
M-2010-64,WC-2010,Netherlands,Spain,30,60,0,0,-1,0,0,8.705999,4.6553583,48.39012,11.609651,-2,0,43.0,-6.0,-1.0,-9.0
M-2010-64,WC-2010,Netherlands,Spain,45,45,0,0,-1,0,0,8.705999,4.6553583,48.39012,11.609651,-2,0,43.0,-6.0,-1.0,-9.0
M-2010-64,WC-2010,Netherlands,Spain,60,30,0,-1,-3,0,1,8.705999,4.6553583,48.39012,11.609651,-2,0,43.0,-6.0,-1.0,-9.0
M-2010-64,WC-2010,Netherlands,Spain,75,15,0,-1,-2,1,1,7.556,3.1789598,49.32355,13.104198,-2,0,43.0,-6.0,-1.0,-9.0
M-2010-64,WC-2010,Netherlands,Spain,90,0,0,-1,-3,1,2,7.556,3.1789598,49.32355,13.104198,-2,0,43.0,-6.0,-1.0,-9.0
M-2014-01,WC-2014,Brazil,Croatia,15,75,-1,0,0,0,0,22.5055,23.085915,61.17724,6.5693827,15,1,58.0,4.0,5.0,16.0
M-2014-01,WC-2014,Brazil,Croatia,30,60,0,0,-1,0,0,22.5055,23.085915,61.17724,6.5693827,15,1,58.0,4.0,5.0,16.0
M-2014-01,WC-2014,Brazil,Croatia,45,45,0,0,-1,0,0,22.5055,23.085915,61.17724,6.5693827,15,1,58.0,4.0,5.0,16.0
M-2014-01,WC-2014,Brazil,Croatia,60,30,0,0,-1,0,0,20.7055,21.390701,70.98582,7.42159,15,1,58.0,4.0,5.0,16.0
M-2014-01,WC-2014,Brazil,Croatia,75,15,1,0,1,2,1,20.7055,21.390701,70.98582,7.42159,15,1,58.0,4.0,5.0,16.0
M-2014-01,WC-2014,Brazil,Croatia,90,0,2,0,0,3,2,20.7055,21.390701,70.98582,7.42159,15,1,58.0,4.0,5.0,16.0
M-2014-04,WC-2014,Chile,Australia,15,75,2,0,0,0,0,28.956501,31.646904,53.13344,2.9024127,48,1,62.0,-2.0,3.0,9.0
M-2014-04,WC-2014,Chile,Australia,30,60,2,0,0,0,0,28.956501,31.646904,53.13344,2.9024127,48,1,62.0,-2.0,3.0,9.0
M-2014-04,WC-2014,Chile,Australia,45,45,1,0,1,0,0,28.956501,31.646904,53.13344,2.9024127,48,1,62.0,-2.0,3.0,9.0
M-2014-04,WC-2014,Chile,Australia,60,30,1,0,2,1,1,27.0565,30.150658,62.593727,2.9024127,48,1,62.0,-2.0,3.0,9.0
M-2014-04,WC-2014,Chile,Australia,75,15,1,0,3,2,2,27.0565,30.150658,62.593727,2.9024127,48,1,62.0,-2.0,3.0,9.0
M-2014-04,WC-2014,Chile,Australia,90,0,2,0,2,3,3,27.0565,30.150658,62.593727,2.9024127,48,1,62.0,-2.0,3.0,9.0
M-2014-03,WC-2014,Spain,Netherlands,15,75,0,0,0,0,0,23.357,25.76152,88.81899,15.03835,14,0,57.0,-4.0,-5.0,13.0
M-2014-03,WC-2014,Spain,Netherlands,30,60,1,0,1,0,0,23.357,25.76152,88.81899,15.03835,14,0,57.0,-4.0,-5.0,13.0
M-2014-03,WC-2014,Spain,Netherlands,45,45,0,0,2,0,0,23.357,25.76152,88.81899,15.03835,14,0,57.0,-4.0,-5.0,13.0
M-2014-03,WC-2014,Spain,Netherlands,60,30,-1,0,2,0,0,23.107,25.571943,89.61987,14.255272,14,0,57.0,-4.0,-5.0,13.0
M-2014-03,WC-2014,Spain,Netherlands,75,15,-3,0,2,2,1,23.107,25.571943,89.61987,14.255272,14,0,57.0,-4.0,-5.0,13.0
M-2014-03,WC-2014,Spain,Netherlands,90,0,-4,0,2,3,3,23.107,25.571943,89.61987,14.255272,14,0,57.0,-4.0,-5.0,13.0
M-2014-02,WC-2014,Mexico,Cameroon,15,75,0,0,0,0,0,25.6435,28.163746,84.03351,19.373219,36,1,58.0,-1.0,1.0,1.0
M-2014-02,WC-2014,Mexico,Cameroon,30,60,0,0,0,0,0,25.6435,28.163746,84.03351,19.373219,36,1,58.0,-1.0,1.0,1.0
M-2014-02,WC-2014,Mexico,Cameroon,45,45,0,0,0,0,0,25.6435,28.163746,84.03351,19.373219,36,1,58.0,-1.0,1.0,1.0
M-2014-02,WC-2014,Mexico,Cameroon,60,30,0,0,-1,0,1,25.7435,28.164577,82.02894,18.864824,36,1,58.0,-1.0,1.0,1.0
M-2014-02,WC-2014,Mexico,Cameroon,75,15,1,0,-1,2,1,25.7435,28.164577,82.02894,18.864824,36,1,58.0,-1.0,1.0,1.0
M-2014-02,WC-2014,Mexico,Cameroon,90,0,1,0,0,3,2,25.7435,28.164577,82.02894,18.864824,36,1,58.0,-1.0,1.0,1.0
M-2014-05,WC-2014,Colombia,Greece,15,75,1,0,0,0,0,22.196,21.178308,53.81543,12.10157,4,1,46.0,0.0,1.0,-5.0
M-2014-05,WC-2014,Colombia,Greece,30,60,1,0,-1,0,0,22.196,21.178308,53.81543,12.10157,4,1,46.0,0.0,1.0,-5.0
M-2014-05,WC-2014,Colombia,Greece,45,45,1,0,-1,0,0,22.196,21.178308,53.81543,12.10157,4,1,46.0,0.0,1.0,-5.0
M-2014-05,WC-2014,Colombia,Greece,60,30,2,0,1,0,1,22.096,21.152548,54.144226,11.592894,4,1,46.0,0.0,1.0,-5.0
M-2014-05,WC-2014,Colombia,Greece,75,15,2,0,1,2,2,22.096,21.152548,54.144226,11.592894,4,1,46.0,0.0,1.0,-5.0
M-2014-05,WC-2014,Colombia,Greece,90,0,3,0,1,3,3,22.096,21.152548,54.144226,11.592894,4,1,46.0,0.0,1.0,-5.0
M-2014-06,WC-2014,Uruguay,Costa Rica,15,75,0,0,0,0,0,28.8045,30.941078,64.93645,17.377226,21,0,54.0,-3.0,1.0,-2.0
M-2014-06,WC-2014,Uruguay,Costa Rica,30,60,1,0,0,0,0,28.8045,30.941078,64.93645,17.377226,21,0,54.0,-3.0,1.0,-2.0
M-2014-06,WC-2014,Uruguay,Costa Rica,45,45,1,0,0,0,0,28.8045,30.941078,64.93645,17.377226,21,0,54.0,-3.0,1.0,-2.0
M-2014-06,WC-2014,Uruguay,Costa Rica,60,30,-1,0,-2,2,0,27.904501,30.368797,71.6297,18.0036,21,0,54.0,-3.0,1.0,-2.0
M-2014-06,WC-2014,Uruguay,Costa Rica,75,15,-1,0,-2,2,1,27.904501,30.368797,71.6297,18.0036,21,0,54.0,-3.0,1.0,-2.0
M-2014-06,WC-2014,Uruguay,Costa Rica,90,0,-2,0,-3,3,3,27.904501,30.368797,71.6297,18.0036,21,0,54.0,-3.0,1.0,-2.0
M-2014-07,WC-2014,England,Italy,15,75,0,0,0,0,0,28.2455,33.02079,73.00598,4.6938257,-1,0,48.0,6.0,3.0,4.0
M-2014-07,WC-2014,England,Italy,30,60,0,0,0,0,0,28.2455,33.02079,73.00598,4.6938257,-1,0,48.0,6.0,3.0,4.0
M-2014-07,WC-2014,England,Italy,45,45,0,0,0,0,0,28.2455,33.02079,73.00598,4.6938257,-1,0,48.0,6.0,3.0,4.0
M-2014-07,WC-2014,England,Italy,60,30,-1,0,0,0,1,26.9955,32.05129,81.44109,5.2416787,-1,0,48.0,6.0,3.0,4.0
M-2014-07,WC-2014,England,Italy,75,15,-1,0,0,2,2,26.9955,32.05129,81.44109,5.2416787,-1,0,48.0,6.0,3.0,4.0
M-2014-07,WC-2014,England,Italy,90,0,-1,0,0,3,3,26.9955,32.05129,81.44109,5.2416787,-1,0,48.0,6.0,3.0,4.0
M-2014-08,WC-2014,Ivory Coast,Japan,15,75,0,0,0,0,0,23.506,26.790112,93.55726,12.819235,23,1,57.0,13.0,6.0,1.0
M-2014-08,WC-2014,Ivory Coast,Japan,30,60,-1,0,1,0,0,23.506,26.790112,93.55726,12.819235,23,1,57.0,13.0,6.0,1.0
M-2014-08,WC-2014,Ivory Coast,Japan,45,45,-1,0,1,0,0,23.506,26.790112,93.55726,12.819235,23,1,57.0,13.0,6.0,1.0
M-2014-08,WC-2014,Ivory Coast,Japan,60,30,-1,0,-1,0,1,23.506,26.744997,93.84201,13.324863,23,1,57.0,13.0,6.0,1.0
M-2014-08,WC-2014,Ivory Coast,Japan,75,15,1,0,0,2,2,23.506,26.744997,93.84201,13.324863,23,1,57.0,13.0,6.0,1.0
M-2014-08,WC-2014,Ivory Coast,Japan,90,0,1,0,0,3,3,23.506,26.744997,93.84201,13.324863,23,1,57.0,13.0,6.0,1.0
M-2014-09,WC-2014,Switzerland,Ecuador,15,75,0,0,0,0,0,23.1945,21.332172,49.495506,17.106628,20,1,56.0,8.0,6.0,6.0
M-2014-09,WC-2014,Switzerland,Ecuador,30,60,-1,0,0,0,0,23.1945,21.332172,49.495506,17.106628,20,1,56.0,8.0,6.0,6.0
M-2014-09,WC-2014,Switzerland,Ecuador,45,45,-1,0,0,0,0,23.1945,21.332172,49.495506,17.106628,20,1,56.0,8.0,6.0,6.0
M-2014-09,WC-2014,Switzerland,Ecuador,60,30,0,0,1,1,0,23.6945,21.863132,47.396343,16.454008,20,1,56.0,8.0,6.0,6.0
M-2014-09,WC-2014,Switzerland,Ecuador,75,15,0,0,1,2,1,23.6945,21.863132,47.396343,16.454008,20,1,56.0,8.0,6.0,6.0
M-2014-09,WC-2014,Switzerland,Ecuador,90,0,1,0,0,2,2,23.6945,21.863132,47.396343,16.454008,20,1,56.0,8.0,6.0,6.0
M-2014-10,WC-2014,France,Honduras,15,75,0,0,-1,0,0,19.496,18.793955,76.20922,16.78156,16,1,63.0,16.0,8.0,1.0
M-2014-10,WC-2014,France,Honduras,30,60,0,1,-1,0,0,19.496,18.793955,76.20922,16.78156,16,1,63.0,16.0,8.0,1.0
M-2014-10,WC-2014,France,Honduras,45,45,1,1,-1,0,0,19.496,18.793955,76.20922,16.78156,16,1,63.0,16.0,8.0,1.0
M-2014-10,WC-2014,France,Honduras,60,30,2,1,-1,1,3,18.646,17.86858,79.07572,16.645864,16,1,63.0,16.0,8.0,1.0
M-2014-10,WC-2014,France,Honduras,75,15,3,1,-1,2,3,18.646,17.86858,79.07572,16.645864,16,1,63.0,16.0,8.0,1.0
M-2014-10,WC-2014,France,Honduras,90,0,3,1,0,3,3,18.646,17.86858,79.07572,16.645864,16,1,63.0,16.0,8.0,1.0
M-2014-11,WC-2014,Argentina,Bosnia And Herzegovina,15,75,1,0,0,0,0,20.7975,23.41461,94.59433,8.209263,16,1,,,,
M-2014-11,WC-2014,Argentina,Bosnia And Herzegovina,30,60,1,0,-1,0,0,20.7975,23.41461,94.59433,8.209263,16,1,,,,
M-2014-11,WC-2014,Argentina,Bosnia And Herzegovina,45,45,1,0,-1,0,0,20.7975,23.41461,94.59433,8.209263,16,1,,,,
M-2014-11,WC-2014,Argentina,Bosnia And Herzegovina,60,30,1,0,-1,2,0,20.6975,23.130798,94.005424,8.78872,16,1,,,,
M-2014-11,WC-2014,Argentina,Bosnia And Herzegovina,75,15,2,0,0,2,3,20.6975,23.130798,94.005424,8.78872,16,1,,,,
M-2014-11,WC-2014,Argentina,Bosnia And Herzegovina,90,0,1,0,0,3,3,20.6975,23.130798,94.005424,8.78872,16,1,,,,
M-2014-14,WC-2014,Ghana,United States,15,75,-1,0,0,0,0,25.8435,27.488373,78.378,21.67786,-24,0,59.0,13.0,1.0,2.0
M-2014-14,WC-2014,Ghana,United States,30,60,-1,0,-1,0,1,25.8435,27.488373,78.378,21.67786,-24,0,59.0,13.0,1.0,2.0
M-2014-14,WC-2014,Ghana,United States,45,45,-1,0,-1,0,1,25.8435,27.488373,78.378,21.67786,-24,0,59.0,13.0,1.0,2.0
M-2014-14,WC-2014,Ghana,United States,60,30,-1,0,-1,1,2,25.7435,27.180122,78.36372,22.728518,-24,0,59.0,13.0,1.0,2.0
M-2014-14,WC-2014,Ghana,United States,75,15,-1,0,-1,2,2,25.7435,27.180122,78.36372,22.728518,-24,0,59.0,13.0,1.0,2.0
M-2014-14,WC-2014,Ghana,United States,90,0,-1,0,-1,3,3,25.7435,27.180122,78.36372,22.728518,-24,0,59.0,13.0,1.0,2.0
M-2014-12,WC-2014,Germany,Portugal,15,75,1,0,1,0,0,25.507,27.809536,78.8107,16.279802,2,1,54.0,-1.0,0.0,3.0
M-2014-12,WC-2014,Germany,Portugal,30,60,1,0,1,0,1,25.507,27.809536,78.8107,16.279802,2,1,54.0,-1.0,0.0,3.0
M-2014-12,WC-2014,Germany,Portugal,45,45,3,1,1,0,1,25.507,27.809536,78.8107,16.279802,2,1,54.0,-1.0,0.0,3.0
M-2014-12,WC-2014,Germany,Portugal,60,30,3,1,1,0,2,25.557001,27.893906,77.85875,15.484185,2,1,54.0,-1.0,0.0,3.0
M-2014-12,WC-2014,Germany,Portugal,75,15,3,1,1,2,3,25.557001,27.893906,77.85875,15.484185,2,1,54.0,-1.0,0.0,3.0
M-2014-12,WC-2014,Germany,Portugal,90,0,4,1,1,3,3,25.557001,27.893906,77.85875,15.484185,2,1,54.0,-1.0,0.0,3.0
M-2014-13,WC-2014,IR Iran,Nigeria,15,75,0,0,0,0,0,20.6515,21.101608,70.74814,8.759178,1,0,37.0,-3.0,-3.0,-2.0
M-2014-13,WC-2014,IR Iran,Nigeria,30,60,0,0,0,0,1,20.6515,21.101608,70.74814,8.759178,1,0,37.0,-3.0,-3.0,-2.0
M-2014-13,WC-2014,IR Iran,Nigeria,45,45,0,0,0,0,1,20.6515,21.101608,70.74814,8.759178,1,0,37.0,-3.0,-3.0,-2.0
M-2014-13,WC-2014,IR Iran,Nigeria,60,30,0,0,0,0,2,19.9015,20.910454,76.2736,6.130579,1,0,37.0,-3.0,-3.0,-2.0
M-2014-13,WC-2014,IR Iran,Nigeria,75,15,0,0,-1,1,3,19.9015,20.910454,76.2736,6.130579,1,0,37.0,-3.0,-3.0,-2.0
M-2014-13,WC-2014,IR Iran,Nigeria,90,0,0,0,-1,2,3,19.9015,20.910454,76.2736,6.130579,1,0,37.0,-3.0,-3.0,-2.0
M-2014-15,WC-2014,Belgium,Algeria,15,75,0,0,0,0,0,24.946,24.753513,38.761574,5.315336,11,1,65.0,13.0,9.0,-3.0
M-2014-15,WC-2014,Belgium,Algeria,30,60,-1,0,-1,0,0,24.946,24.753513,38.761574,5.315336,11,1,65.0,13.0,9.0,-3.0
M-2014-15,WC-2014,Belgium,Algeria,45,45,-1,0,0,0,0,24.946,24.753513,38.761574,5.315336,11,1,65.0,13.0,9.0,-3.0
M-2014-15,WC-2014,Belgium,Algeria,60,30,-1,0,0,2,0,25.246,24.560564,37.44251,5.315336,11,1,65.0,13.0,9.0,-3.0
M-2014-15,WC-2014,Belgium,Algeria,75,15,0,0,0,3,2,25.246,24.560564,37.44251,5.315336,11,1,65.0,13.0,9.0,-3.0
M-2014-15,WC-2014,Belgium,Algeria,90,0,1,0,0,3,3,25.246,24.560564,37.44251,5.315336,11,1,65.0,13.0,9.0,-3.0
M-2014-16,WC-2014,Brazil,Mexico,15,75,0,0,0,0,0,27.654501,30.063084,72.68326,18.388212,17,0,53.0,1.0,5.0,5.0
M-2014-16,WC-2014,Brazil,Mexico,30,60,0,0,0,0,0,27.654501,30.063084,72.68326,18.388212,17,0,53.0,1.0,5.0,5.0
M-2014-16,WC-2014,Brazil,Mexico,45,45,0,0,-1,0,0,27.654501,30.063084,72.68326,18.388212,17,0,53.0,1.0,5.0,5.0
M-2014-16,WC-2014,Brazil,Mexico,60,30,0,0,0,1,0,27.154501,30.213417,76.68404,15.509274,17,0,53.0,1.0,5.0,5.0
M-2014-16,WC-2014,Brazil,Mexico,75,15,0,0,1,2,1,27.154501,30.213417,76.68404,15.509274,17,0,53.0,1.0,5.0,5.0
M-2014-16,WC-2014,Brazil,Mexico,90,0,0,0,0,3,3,27.154501,30.213417,76.68404,15.509274,17,0,53.0,1.0,5.0,5.0
M-2014-17,WC-2014,Russia,Korea Republic,15,75,0,0,1,0,0,26.8565,29.556622,64.52595,6.6087217,38,0,,,,
M-2014-17,WC-2014,Russia,Korea Republic,30,60,0,0,2,0,0,26.8565,29.556622,64.52595,6.6087217,38,0,,,,
M-2014-17,WC-2014,Russia,Korea Republic,45,45,0,0,2,0,0,26.8565,29.556622,64.52595,6.6087217,38,0,,,,
M-2014-17,WC-2014,Russia,Korea Republic,60,30,0,0,1,1,1,25.706501,28.216312,68.84631,7.754637,38,0,,,,
M-2014-17,WC-2014,Russia,Korea Republic,75,15,0,0,1,3,2,25.706501,28.216312,68.84631,7.754637,38,0,,,,
M-2014-17,WC-2014,Russia,Korea Republic,90,0,0,0,2,3,3,25.706501,28.216312,68.84631,7.754637,38,0,,,,
M-2014-20,WC-2014,Cameroon,Croatia,15,75,-1,0,0,0,0,25.595499,31.255798,91.16138,3.219938,-38,0,49.0,-3.0,-7.0,-2.0
M-2014-20,WC-2014,Cameroon,Croatia,30,60,-1,0,0,0,0,25.595499,31.255798,91.16138,3.219938,-38,0,49.0,-3.0,-7.0,-2.0
M-2014-20,WC-2014,Cameroon,Croatia,45,45,-1,-1,0,0,0,25.595499,31.255798,91.16138,3.219938,-38,0,49.0,-3.0,-7.0,-2.0
M-2014-20,WC-2014,Cameroon,Croatia,60,30,-2,-1,0,1,0,25.0455,30.776348,94.19293,2.7416782,-38,0,49.0,-3.0,-7.0,-2.0
M-2014-20,WC-2014,Cameroon,Croatia,75,15,-4,-1,0,3,2,25.0455,30.776348,94.19293,2.7416782,-38,0,49.0,-3.0,-7.0,-2.0
M-2014-20,WC-2014,Cameroon,Croatia,90,0,-4,-1,1,3,3,25.0455,30.776348,94.19293,2.7416782,-38,0,49.0,-3.0,-7.0,-2.0
M-2014-18,WC-2014,Australia,Netherlands,15,75,0,0,0,0,0,14.746,12.485422,59.13598,9.983106,-47,0,48.0,-5.0,-6.0,7.0
M-2014-18,WC-2014,Australia,Netherlands,30,60,0,0,0,0,0,14.746,12.485422,59.13598,9.983106,-47,0,48.0,-5.0,-6.0,7.0
M-2014-18,WC-2014,Australia,Netherlands,45,45,0,0,-1,0,1,14.746,12.485422,59.13598,9.983106,-47,0,48.0,-5.0,-6.0,7.0
M-2014-18,WC-2014,Australia,Netherlands,60,30,0,0,0,1,1,14.746,12.380474,56.941612,9.826088,-47,0,48.0,-5.0,-6.0,7.0
M-2014-18,WC-2014,Australia,Netherlands,75,15,-1,0,0,2,1,14.746,12.380474,56.941612,9.826088,-47,0,48.0,-5.0,-6.0,7.0
M-2014-18,WC-2014,Australia,Netherlands,90,0,-1,0,0,3,3,14.746,12.380474,56.941612,9.826088,-47,0,48.0,-5.0,-6.0,7.0
M-2014-19,WC-2014,Spain,Chile,15,75,0,0,0,0,0,24.1975,25.81182,75.05444,13.708391,13,0,56.0,8.0,5.0,1.0
M-2014-19,WC-2014,Spain,Chile,30,60,-1,0,1,0,0,24.1975,25.81182,75.05444,13.708391,13,0,56.0,8.0,5.0,1.0
M-2014-19,WC-2014,Spain,Chile,45,45,-2,0,0,0,0,24.1975,25.81182,75.05444,13.708391,13,0,56.0,8.0,5.0,1.0
M-2014-19,WC-2014,Spain,Chile,60,30,-2,0,0,1,0,23.0475,24.59959,81.69655,14.986553,13,0,56.0,8.0,5.0,1.0
M-2014-19,WC-2014,Spain,Chile,75,15,-2,0,1,2,1,23.0475,24.59959,81.69655,14.986553,13,0,56.0,8.0,5.0,1.0
M-2014-19,WC-2014,Spain,Chile,90,0,-2,0,1,3,3,23.0475,24.59959,81.69655,14.986553,13,0,56.0,8.0,5.0,1.0
M-2014-23,WC-2014,Japan,Greece,15,75,0,0,-1,0,0,24.293499,26.175455,89.707184,22.771244,-34,0,68.0,7.0,6.0,-5.0
M-2014-23,WC-2014,Japan,Greece,30,60,0,1,0,0,0,24.293499,26.175455,89.707184,22.771244,-34,0,68.0,7.0,6.0,-5.0
M-2014-23,WC-2014,Japan,Greece,45,45,0,1,0,0,2,24.293499,26.175455,89.707184,22.771244,-34,0,68.0,7.0,6.0,-5.0
M-2014-23,WC-2014,Japan,Greece,60,30,0,1,1,2,2,24.2435,26.171173,90.79972,23.051247,-34,0,68.0,7.0,6.0,-5.0
M-2014-23,WC-2014,Japan,Greece,75,15,0,1,1,2,2,24.2435,26.171173,90.79972,23.051247,-34,0,68.0,7.0,6.0,-5.0
M-2014-23,WC-2014,Japan,Greece,90,0,0,1,2,2,3,24.2435,26.171173,90.79972,23.051247,-34,0,68.0,7.0,6.0,-5.0
M-2014-22,WC-2014,Uruguay,England,15,75,0,0,-1,0,0,14.7055,12.5978775,78.24151,16.485485,3,1,38.0,-3.0,-2.0,-5.0
M-2014-22,WC-2014,Uruguay,England,30,60,0,0,-1,0,0,14.7055,12.5978775,78.24151,16.485485,3,1,38.0,-3.0,-2.0,-5.0
M-2014-22,WC-2014,Uruguay,England,45,45,1,0,-1,0,0,14.7055,12.5978775,78.24151,16.485485,3,1,38.0,-3.0,-2.0,-5.0
M-2014-22,WC-2014,Uruguay,England,60,30,1,0,-1,0,0,13.9555,11.848015,82.129845,16.485485,3,1,38.0,-3.0,-2.0,-5.0
M-2014-22,WC-2014,Uruguay,England,75,15,0,0,0,1,2,13.9555,11.848015,82.129845,16.485485,3,1,38.0,-3.0,-2.0,-5.0
M-2014-22,WC-2014,Uruguay,England,90,0,1,0,0,3,3,13.9555,11.848015,82.129845,16.485485,3,1,38.0,-3.0,-2.0,-5.0
M-2014-21,WC-2014,Colombia,Ivory Coast,15,75,0,0,0,0,0,25.0445,25.00972,44.440098,9.449572,15,1,45.0,-4.0,-4.0,3.0
M-2014-21,WC-2014,Colombia,Ivory Coast,30,60,0,0,0,0,0,25.0445,25.00972,44.440098,9.449572,15,1,45.0,-4.0,-4.0,3.0
M-2014-21,WC-2014,Colombia,Ivory Coast,45,45,0,0,0,0,0,25.0445,25.00972,44.440098,9.449572,15,1,45.0,-4.0,-4.0,3.0
M-2014-21,WC-2014,Colombia,Ivory Coast,60,30,0,0,1,1,1,25.3945,24.753849,42.251656,9.178235,15,1,45.0,-4.0,-4.0,3.0
M-2014-21,WC-2014,Colombia,Ivory Coast,75,15,1,0,1,2,3,25.3945,24.753849,42.251656,9.178235,15,1,45.0,-4.0,-4.0,3.0
M-2014-21,WC-2014,Colombia,Ivory Coast,90,0,1,0,2,3,3,25.3945,24.753849,42.251656,9.178235,15,1,45.0,-4.0,-4.0,3.0
M-2014-24,WC-2014,Italy,Costa Rica,15,75,0,0,0,0,0,26.506,27.82999,72.03983,21.129885,19,0,58.0,0.0,0.0,14.0
