tournament_id,match_id,match_date,stage_name,team_id,team_name,team_code,home_team,away_team,minute_label,minute_regulation,minute_stoppage,minute_total,match_period,player_id_in,family_name_in,given_name_in,shirt_number_in,player_id_out,family_name_out,given_name_out,shirt_number_out
WC-2014,M-2014-25,2014-06-20,group stage,T-75,Switzerland,CHE,1,0,46',46,0,46,second half,P-35818,Džemaili,Blerim,15,P-54713,Behrami,Valon,11
WC-2014,M-2014-25,2014-06-20,group stage,T-30,France,FRA,0,1,63',63,0,63,second half,P-17509,Pogba,Paul,19,P-89750,Giroud,Olivier,9
WC-2014,M-2014-25,2014-06-20,group stage,T-30,France,FRA,0,1,66',66,0,66,second half,P-91114,Koscielny,Laurent,21,P-71633,Sakho,Mamadou,5
WC-2014,M-2014-25,2014-06-20,group stage,T-75,Switzerland,CHE,1,0,69',69,0,69,second half,P-07453,Drmić,Josip,19,P-07180,Seferovic,Haris,9
WC-2014,M-2014-25,2014-06-20,group stage,T-30,France,FRA,0,1,82',82,0,82,second half,P-90908,Griezmann,Antoine,11,P-84312,Valbuena,Mathieu,8
WC-2014,M-2014-26,2014-06-20,group stage,T-35,Honduras,HND,1,0,46',46,0,46,second half,P-33029,García,Juan Carlos,6,P-57482,Izaguirre,Emilio,7
WC-2014,M-2014-26,2014-06-20,group stage,T-35,Honduras,HND,1,0,71',71,0,71,second half,P-05369,Martínez,Mario,10,P-29674,Garrido,Luis,19
WC-2014,M-2014-26,2014-06-20,group stage,T-25,Ecuador,ECU,0,1,82',82,0,82,second half,P-42534,Méndez,Édison,8,P-79710,Caicedo,Felipe,11
WC-2014,M-2014-26,2014-06-20,group stage,T-35,Honduras,HND,1,0,83',83,0,83,second half,P-36601,Chávez,Marvin,23,P-93922,García,Boniek,14
WC-2014,M-2014-26,2014-06-20,group stage,T-25,Ecuador,ECU,0,1,83',83,0,83,second half,P-13321,Gruezo,Carlos,23,P-01933,Minda,Oswaldo,14
WC-2014,M-2014-26,2014-06-20,group stage,T-25,Ecuador,ECU,0,1,90'+2',90,2,92,"second half, stoppage time",P-29870,Achilier,Gabriel,21,P-55935,Montero,Jefferson,7
WC-2014,M-2014-27,2014-06-21,group stage,T-03,Argentina,ARG,1,0,76',76,0,76,second half,P-27419,Palacio,Rodrigo,18,P-29398,Higuaín,Gonzalo,9
WC-2014,M-2014-27,2014-06-21,group stage,T-03,Argentina,ARG,1,0,76',76,0,76,second half,P-69953,Lavezzi,Ezequiel,22,P-36870,Agüero,Sergio,20
WC-2014,M-2014-27,2014-06-21,group stage,T-38,IR Iran,IRN,0,1,76',76,0,76,second half,P-82213,Heydari,Khosro,2,P-00111,Shojaei,Masoud,7
WC-2014,M-2014-27,2014-06-21,group stage,T-38,IR Iran,IRN,0,1,85',85,0,85,second half,P-98775,Jahanbakhsh,Alireza,9,P-84406,Dejagah,Ashkan,21
WC-2014,M-2014-27,2014-06-21,group stage,T-38,IR Iran,IRN,0,1,88',88,0,88,second half,P-05990,Haghighi,Reza,8,P-75785,Hajsafi,Ehsan,3
WC-2014,M-2014-27,2014-06-21,group stage,T-03,Argentina,ARG,1,0,90'+4',90,4,94,"second half, stoppage time",P-38647,Biglia,Lucas,6,P-42113,Di María,Ángel,7
WC-2014,M-2014-28,2014-06-21,group stage,T-31,Germany,DEU,1,0,46',46,0,46,second half,P-67414,Mustafi,Shkodran,21,P-04224,Boateng,Jérôme,20
WC-2014,M-2014-28,2014-06-21,group stage,T-32,Ghana,GHA,0,1,52',52,0,52,second half,P-31765,Ayew,Jordan,13,P-66316,Boateng,Kevin-Prince,9
WC-2014,M-2014-28,2014-06-21,group stage,T-31,Germany,DEU,1,0,69',69,0,69,second half,P-27787,Klose,Miroslav,11,P-63673,Götze,Mario,19
WC-2014,M-2014-28,2014-06-21,group stage,T-31,Germany,DEU,1,0,70',70,0,70,second half,P-43400,Schweinsteiger,Bastian,7,P-13029,Khedira,Sami,6
WC-2014,M-2014-28,2014-06-21,group stage,T-32,Ghana,GHA,0,1,72',72,0,72,second half,P-31813,Wakaso,Mubarak,22,P-48310,Atsu,Christian,7
WC-2014,M-2014-28,2014-06-21,group stage,T-32,Ghana,GHA,0,1,78',78,0,78,second half,P-89904,Agyemang-Badu,Emmanuel,8,P-96497,Rabiu,Mohammed,17
WC-2014,M-2014-29,2014-06-21,group stage,T-08,Bosnia And Herzegovina,BIH,0,1,57',57,0,57,second half,P-43723,Ibišević,Vedad,9,P-03146,Hajrović,Izet,20
WC-2014,M-2014-29,2014-06-21,group stage,T-08,Bosnia And Herzegovina,BIH,0,1,58',58,0,58,second half,P-94434,Salihović,Sejad,23,P-74278,Lulić,Senad,16
WC-2014,M-2014-29,2014-06-21,group stage,T-08,Bosnia And Herzegovina,BIH,0,1,64',64,0,64,second half,P-85929,Sušić,Tino-Sven,14,P-34727,Medunjanin,Haris,18
WC-2014,M-2014-29,2014-06-21,group stage,T-50,Nigeria,NGA,1,0,65',65,0,65,second half,P-03886,Ameobi,Shola,23,P-19591,Musa,Ahmed,7
WC-2014,M-2014-29,2014-06-21,group stage,T-50,Nigeria,NGA,1,0,75',75,0,75,second half,P-28119,Uzoenyi,Ejike,3,P-66596,Babatunde,Michael,18
WC-2014,M-2014-30,2014-06-22,group stage,T-06,Belgium,BEL,1,0,31',31,0,31,first half,P-64049,Vertonghen,Jan,5,P-92866,Vermaelen,Thomas,3
WC-2014,M-2014-30,2014-06-22,group stage,T-06,Belgium,BEL,1,0,57',57,0,57,second half,P-77619,Origi,Divock,17,P-72637,Lukaku,Romelu,9
WC-2014,M-2014-30,2014-06-22,group stage,T-62,Russia,RUS,0,1,62',62,0,62,second half,P-98872,Yeshchenko,Andrey,22,P-21554,Kozlov,Aleksei,2
WC-2014,M-2014-30,2014-06-22,group stage,T-06,Belgium,BEL,1,0,75',75,0,75,second half,P-25209,Mirallas,Kevin,11,P-84852,Mertens,Dries,14
WC-2014,M-2014-30,2014-06-22,group stage,T-62,Russia,RUS,0,1,83',83,0,83,second half,P-69896,Dzagoev,Alan,10,P-27894,Shatov,Oleg,17
WC-2014,M-2014-30,2014-06-22,group stage,T-62,Russia,RUS,0,1,90',90,0,90,second half,P-89971,Kerzhakov,Aleksandr,11,P-06356,Samedov,Aleksandr,19
WC-2014,M-2014-31,2014-06-22,group stage,T-71,Korea Republic,KOR,1,0,57',57,0,57,second half,P-15736,Kim,Shin-wook,18,P-06608,Park,Chu-young,10
WC-2014,M-2014-31,2014-06-22,group stage,T-71,Korea Republic,KOR,1,0,64',64,0,64,second half,P-71308,Lee,Keun-ho,11,P-40927,Lee,Chung-yong,17
WC-2014,M-2014-31,2014-06-22,group stage,T-01,Algeria,DZA,0,1,73',73,0,73,second half,P-31598,Ghilas,Nabil,9,P-59147,Djabou,Abdelmoumene,18
WC-2014,M-2014-31,2014-06-22,group stage,T-01,Algeria,DZA,0,1,77',77,0,77,second half,P-23484,Lacen,Mehdi,8,P-24983,Brahimi,Yacine,11
WC-2014,M-2014-31,2014-06-22,group stage,T-71,Korea Republic,KOR,1,0,78',78,0,78,second half,P-03922,Ji,Dong-won,19,P-29447,Han,Kook-young,14
WC-2014,M-2014-31,2014-06-22,group stage,T-01,Algeria,DZA,0,1,89',89,0,89,second half,P-41251,Belkalem,Essaïd,4,P-21116,Bougherra,Madjid,2
WC-2014,M-2014-32,2014-06-22,group stage,T-58,Portugal,PRT,0,1,16',16,0,16,first half,P-20926,Eder,not applicable,11,P-83900,Postiga,Hélder,23
WC-2014,M-2014-32,2014-06-22,group stage,T-58,Portugal,PRT,0,1,46',46,0,46,second half,P-44689,Carvalho,William,6,P-75772,Almeida,André,19
WC-2014,M-2014-32,2014-06-22,group stage,T-58,Portugal,PRT,0,1,69',69,0,69,second half,P-25600,Varela,Silvestre,18,P-88101,Meireles,Raul,16
WC-2014,M-2014-32,2014-06-22,group stage,T-83,United States,USA,1,0,72',72,0,72,second half,P-95273,Yedlin,DeAndre,2,P-09053,Bedoya,Alejandro,11
WC-2014,M-2014-32,2014-06-22,group stage,T-83,United States,USA,1,0,87',87,0,87,second half,P-78024,Wondolowski,Chris,18,P-18672,Dempsey,Clint,8
WC-2014,M-2014-32,2014-06-22,group stage,T-83,United States,USA,1,0,90'+1',90,1,91,"second half, stoppage time",P-20244,Gonzalez,Omar,3,P-51653,Zusi,Graham,19
WC-2014,M-2014-33,2014-06-23,group stage,T-04,Australia,AUS,1,0,46',46,0,46,second half,P-65381,Halloran,Ben,10,P-81067,Taggart,Adam,9
WC-2014,M-2014-33,2014-06-23,group stage,T-73,Spain,ESP,0,1,56',56,0,56,second half,P-47597,Mata,Juan,13,P-49097,Villa,David,7
WC-2014,M-2014-33,2014-06-23,group stage,T-04,Australia,AUS,1,0,61',61,0,61,second half,P-09100,Troisi,James,14,P-84412,Oar,Tommy,11
WC-2014,M-2014-33,2014-06-23,group stage,T-73,Spain,ESP,0,1,68',68,0,68,second half,P-81297,Fàbregas,Cesc,10,P-98074,Cazorla,Santi,20
WC-2014,M-2014-33,2014-06-23,group stage,T-04,Australia,AUS,1,0,72',72,0,72,second half,P-84486,Bresciano,Mark,23,P-52319,Bozanic,Oliver,13
WC-2014,M-2014-33,2014-06-23,group stage,T-73,Spain,ESP,0,1,83',83,0,83,second half,P-64102,Silva,David,21,P-73924,Alonso,Xabi,14
WC-2014,M-2014-34,2014-06-23,group stage,T-13,Chile,CHL,0,1,46',46,0,46,second half,P-74480,Beausejour,Jean,15,P-92626,Gutiérrez,Felipe,16
WC-2014,M-2014-34,2014-06-23,group stage,T-48,Netherlands,NLD,1,0,69',69,0,69,second half,P-27540,Depay,Memphis,21,P-62029,Lens,Jeremain,17
WC-2014,M-2014-34,2014-06-23,group stage,T-13,Chile,CHL,0,1,70',70,0,70,second half,P-65631,Valdivia,Jorge,10,P-94202,Silva,Francisco,5
WC-2014,M-2014-34,2014-06-23,group stage,T-48,Netherlands,NLD,1,0,75',75,0,75,second half,P-20877,Fer,Leroy,18,P-51336,Sneijder,Wesley,10
WC-2014,M-2014-34,2014-06-23,group stage,T-13,Chile,CHL,0,1,81',81,0,81,second half,P-89582,Pinilla,Mauricio,9,P-36808,Vargas,Eduardo,11
WC-2014,M-2014-34,2014-06-23,group stage,T-48,Netherlands,NLD,1,0,89',89,0,89,second half,P-70414,Kongolo,Terence,14,P-33312,Kuyt,Dirk,15
WC-2014,M-2014-35,2014-06-23,group stage,T-09,Brazil,BRA,0,1,46',46,0,46,second half,P-41758,Fernandinho,not applicable,5,P-54013,Paulinho,not applicable,8
WC-2014,M-2014-35,2014-06-23,group stage,T-11,Cameroon,CMR,1,0,58',58,0,58,second half,P-72737,Salli,Edgar,20,P-65896,Moukandjo,Benjamin,8
WC-2014,M-2014-35,2014-06-23,group stage,T-09,Brazil,BRA,0,1,63',63,0,63,second half,P-86499,Ramires,not applicable,16,P-86524,Hulk,not applicable,7
WC-2014,M-2014-35,2014-06-23,group stage,T-09,Brazil,BRA,0,1,71',71,0,71,second half,P-62621,Willian,not applicable,19,P-87008,Neymar,not applicable,10
WC-2014,M-2014-35,2014-06-23,group stage,T-11,Cameroon,CMR,1,0,72',72,0,72,second half,P-10830,Webó,Pierre,15,P-53452,Aboubakar,Vincent,10
WC-2014,M-2014-35,2014-06-23,group stage,T-11,Cameroon,CMR,1,0,81',81,0,81,second half,P-67012,Makoun,Jean,11,P-06117,Choupo-Moting,Eric Maxim,13
WC-2014,M-2014-36,2014-06-23,group stage,T-18,Croatia,HRV,1,0,58',58,0,58,second half,P-07670,Kovačić,Mateo,20,P-65425,Vrsaljko,Šime,2
WC-2014,M-2014-36,2014-06-23,group stage,T-46,Mexico,MEX,0,1,62',62,0,62,second half,P-36515,Hernández,Javier,14,P-77047,dos Santos,Giovani,10
WC-2014,M-2014-36,2014-06-23,group stage,T-18,Croatia,HRV,1,0,69',69,0,69,second half,P-44463,Rebić,Ante,16,P-13265,Olić,Ivica,18
WC-2014,M-2014-36,2014-06-23,group stage,T-18,Croatia,HRV,1,0,74',74,0,74,second half,P-65367,Jelavić,Nikica,9,P-52946,Pranjić,Danijel,3
WC-2014,M-2014-36,2014-06-23,group stage,T-46,Mexico,MEX,0,1,79',79,0,79,second half,P-77489,Peña,Carlos,21,P-83642,Peralta,Oribe,19
WC-2014,M-2014-36,2014-06-23,group stage,T-46,Mexico,MEX,0,1,84',84,0,84,second half,P-36687,Fabián,Marco,8,P-40312,Guardado,Andrés,18
WC-2014,M-2014-37,2014-06-24,group stage,T-17,Costa Rica,CRI,1,0,59',59,0,59,second half,P-57722,Bolaños,Christian,7,P-21246,Brenes,Randall,14
WC-2014,M-2014-37,2014-06-24,group stage,T-28,England,ENG,0,1,62',62,0,62,second half,P-21553,Sterling,Raheem,19,P-22075,Lallana,Adam,20
WC-2014,M-2014-37,2014-06-24,group stage,T-17,Costa Rica,CRI,1,0,65',65,0,65,second half,P-11307,Ureña,Marco,21,P-70812,Campbell,Joel,9
WC-2014,M-2014-37,2014-06-24,group stage,T-28,England,ENG,0,1,73',73,0,73,second half,P-62157,Gerrard,Steven,4,P-39063,Wilshere,Jack,7
WC-2014,M-2014-37,2014-06-24,group stage,T-28,England,ENG,0,1,76',76,0,76,second half,P-99967,Rooney,Wayne,10,P-95616,Milner,James,17
WC-2014,M-2014-37,2014-06-24,group stage,T-17,Costa Rica,CRI,1,0,78',78,0,78,second half,P-74906,Barrantes,Michael,11,P-11767,Borges,Celso,5
WC-2014,M-2014-38,2014-06-24,group stage,T-41,Italy,ITA,1,0,46',46,0,46,second half,P-61270,Parolo,Marco,18,P-16785,Balotelli,Mario,9
WC-2014,M-2014-38,2014-06-24,group stage,T-84,Uruguay,URY,0,1,46',46,0,46,second half,P-41944,Pereira,Maxi,16,P-36662,Lodeiro,Nicolás,14
WC-2014,M-2014-38,2014-06-24,group stage,T-84,Uruguay,URY,0,1,63',63,0,63,second half,P-25776,Stuani,Cristhian,11,P-11075,Pereira,Álvaro,6
WC-2014,M-2014-38,2014-06-24,group stage,T-41,Italy,ITA,1,0,71',71,0,71,second half,P-04221,Cassano,Antonio,10,P-01078,Immobile,Ciro,17
WC-2014,M-2014-38,2014-06-24,group stage,T-41,Italy,ITA,1,0,75',75,0,75,second half,P-32717,Motta,Thiago,5,P-43029,Verratti,Marco,23
WC-2014,M-2014-38,2014-06-24,group stage,T-84,Uruguay,URY,0,1,78',78,0,78,second half,P-79723,Ramírez,Gastón,18,P-14180,Rodríguez,Cristian,7
WC-2014,M-2014-39,2014-06-24,group stage,T-16,Colombia,COL,0,1,46',46,0,46,second half,P-76077,Carbonero,Carlos,5,P-83216,Cuadrado,Juan,11
WC-2014,M-2014-39,2014-06-24,group stage,T-16,Colombia,COL,0,1,46',46,0,46,second half,P-89392,Rodríguez,James,10,P-14499,Quintero,Juan Fernando,20
WC-2014,M-2014-39,2014-06-24,group stage,T-44,Japan,JPN,1,0,62',62,0,62,second half,P-41027,Yamaguchi,Hotaru,16,P-70237,Aoyama,Toshihiro,14
WC-2014,M-2014-39,2014-06-24,group stage,T-44,Japan,JPN,1,0,69',69,0,69,second half,P-75667,Kakitani,Yoichiro,11,P-84807,Okazaki,Shinji,9
WC-2014,M-2014-39,2014-06-24,group stage,T-44,Japan,JPN,1,0,85',85,0,85,second half,P-42018,Kiyotake,Hiroshi,8,P-36964,Kagawa,Shinji,10
WC-2014,M-2014-39,2014-06-24,group stage,T-16,Colombia,COL,0,1,85',85,0,85,second half,P-02080,Mondragón,Faryd,22,P-94838,Ospina,David,1
WC-2014,M-2014-40,2014-06-24,group stage,T-33,Greece,GRC,1,0,12',12,0,12,first half,P-30845,Samaris,Andreas,22,P-91614,Kone,Panagiotis,8
WC-2014,M-2014-40,2014-06-24,group stage,T-33,Greece,GRC,1,0,24',24,0,24,first half,P-34712,Glykos,Panagiotis,12,P-01064,Karnezis,Orestis,1
WC-2014,M-2014-40,2014-06-24,group stage,T-42,Ivory Coast,CIV,0,1,61',61,0,61,second half,P-84532,Bony,Wilfried,12,P-19801,Tioté,Cheick,9
WC-2014,M-2014-40,2014-06-24,group stage,T-33,Greece,GRC,1,0,78',78,0,78,second half,P-56893,Gekas,Theofanis,17,P-17698,Karagounis,Giorgos,10
WC-2014,M-2014-40,2014-06-24,group stage,T-42,Ivory Coast,CIV,0,1,78',78,0,78,second half,P-07076,Diomandé,Ismaël,14,P-99466,Drogba,Didier,11
WC-2014,M-2014-40,2014-06-24,group stage,T-42,Ivory Coast,CIV,0,1,83',83,0,83,second half,P-33115,Sio,Giovanni,21,P-33586,Gervinho,not applicable,10
WC-2014,M-2014-41,2014-06-25,group stage,T-38,IR Iran,IRN,0,1,46',46,0,46,second half,P-82213,Heydari,Khosro,2,P-00111,Shojaei,Masoud,7
WC-2014,M-2014-41,2014-06-25,group stage,T-08,Bosnia And Herzegovina,BIH,1,0,61',61,0,61,second half,P-52464,Vranješ,Ognjen,6,P-15457,Hadžić,Anel,21
WC-2014,M-2014-41,2014-06-25,group stage,T-38,IR Iran,IRN,0,1,63',63,0,63,second half,P-98775,Jahanbakhsh,Alireza,9,P-75785,Hajsafi,Ehsan,3
WC-2014,M-2014-41,2014-06-25,group stage,T-38,IR Iran,IRN,0,1,68',68,0,68,second half,P-53957,Ansarifard,Karim,10,P-84406,Dejagah,Ashkan,21
WC-2014,M-2014-41,2014-06-25,group stage,T-08,Bosnia And Herzegovina,BIH,1,0,79',79,0,79,second half,P-94434,Salihović,Sejad,23,P-85929,Sušić,Tino-Sven,14
WC-2014,M-2014-41,2014-06-25,group stage,T-08,Bosnia And Herzegovina,BIH,1,0,85',85,0,85,second half,P-55809,Višća,Edin,19,P-31839,Džeko,Edin,11
WC-2014,M-2014-42,2014-06-25,group stage,T-03,Argentina,ARG,0,1,38',38,0,38,first half,P-69953,Lavezzi,Ezequiel,22,P-36870,Agüero,Sergio,20
WC-2014,M-2014-42,2014-06-25,group stage,T-03,Argentina,ARG,0,1,63',63,0,63,second half,P-58741,Álvarez,Ricky,19,P-14758,Messi,Lionel,10
WC-2014,M-2014-42,2014-06-25,group stage,T-50,Nigeria,NGA,1,0,66',66,0,66,second half,P-15097,Uchebo,Michael,20,P-66596,Babatunde,Michael,18
WC-2014,M-2014-42,2014-06-25,group stage,T-50,Nigeria,NGA,1,0,80',80,0,80,second half,P-97867,Nwofor,Uche,19,P-70006,Odemwingie,Peter,8
WC-2014,M-2014-42,2014-06-25,group stage,T-03,Argentina,ARG,0,1,90',90,0,90,second half,P-38647,Biglia,Lucas,6,P-29398,Higuaín,Gonzalo,9
WC-2014,M-2014-43,2014-06-25,group stage,T-35,Honduras,HND,1,0,40',40,0,40,first half,P-73160,Palacios,Jerry,9,P-38682,Costly,Carlo,13
WC-2014,M-2014-43,2014-06-25,group stage,T-35,Honduras,HND,1,0,46',46,0,46,second half,P-36601,Chávez,Marvin,23,P-53060,Espinoza,Roger,15
WC-2014,M-2014-43,2014-06-25,group stage,T-75,Switzerland,CHE,0,1,74',74,0,74,second half,P-07180,Seferovic,Haris,9,P-07453,Drmić,Josip,19
WC-2014,M-2014-43,2014-06-25,group stage,T-35,Honduras,HND,1,0,77',77,0,77,second half,P-34878,Najar,Andy,17,P-93922,García,Boniek,14
WC-2014,M-2014-43,2014-06-25,group stage,T-75,Switzerland,CHE,0,1,77',77,0,77,second half,P-95507,Lang,Michael,6,P-77224,Xhaka,Granit,10
WC-2014,M-2014-43,2014-06-25,group stage,T-75,Switzerland,CHE,0,1,87',87,0,87,second half,P-35818,Džemaili,Blerim,15,P-39460,Shaqiri,Xherdan,23
WC-2014,M-2014-44,2014-06-25,group stage,T-30,France,FRA,0,1,61',61,0,61,second half,P-42326,Varane,Raphaël,4,P-71633,Sakho,Mamadou,5
WC-2014,M-2014-44,2014-06-25,group stage,T-25,Ecuador,ECU,1,0,63',63,0,63,second half,P-73520,Ibarra,Renato,5,P-55935,Montero,Jefferson,7
WC-2014,M-2014-44,2014-06-25,group stage,T-30,France,FRA,0,1,67',67,0,67,second half,P-89750,Giroud,Olivier,9,P-04964,Matuidi,Blaise,14
WC-2014,M-2014-44,2014-06-25,group stage,T-30,France,FRA,0,1,79',79,0,79,second half,P-21776,Rémy,Loïc,20,P-90908,Griezmann,Antoine,11
WC-2014,M-2014-44,2014-06-25,group stage,T-25,Ecuador,ECU,1,0,82',82,0,82,second half,P-29870,Achilier,Gabriel,21,P-65206,Arroyo,Michael,15
WC-2014,M-2014-44,2014-06-25,group stage,T-25,Ecuador,ECU,1,0,89',89,0,89,second half,P-79710,Caicedo,Felipe,11,P-33117,Noboa,Christian,6
WC-2014,M-2014-45,2014-06-26,group stage,T-58,Portugal,PRT,1,0,61',61,0,61,second half,P-25600,Varela,Silvestre,18,P-17971,Pereira,João,21
WC-2014,M-2014-45,2014-06-26,group stage,T-58,Portugal,PRT,1,0,69',69,0,69,second half,P-23990,Vieirinha,not applicable,10,P-20926,Eder,not applicable,11
WC-2014,M-2014-45,2014-06-26,group stage,T-32,Ghana,GHA,0,1,71',71,0,71,second half,P-31765,Ayew,Jordan,13,P-24388,Waris,Abdul Majeed,18
WC-2014,M-2014-45,2014-06-26,group stage,T-32,Ghana,GHA,0,1,76',76,0,76,second half,P-63370,Acquah,Afriyie,6,P-96497,Rabiu,Mohammed,17
WC-2014,M-2014-45,2014-06-26,group stage,T-32,Ghana,GHA,0,1,81',81,0,81,second half,P-31813,Wakaso,Mubarak,22,P-01945,Ayew,André,10
WC-2014,M-2014-45,2014-06-26,group stage,T-58,Portugal,PRT,1,0,89',89,0,89,second half,P-37990,Eduardo,not applicable,1,P-27059,Beto,not applicable,22
WC-2014,M-2014-46,2014-06-26,group stage,T-31,Germany,DEU,0,1,46',46,0,46,second half,P-27787,Klose,Miroslav,11,P-36287,Podolski,Lukas,10
WC-2014,M-2014-46,2014-06-26,group stage,T-83,United States,USA,1,0,59',59,0,59,second half,P-09053,Bedoya,Alejandro,11,P-41052,Davis,Brad,14
WC-2014,M-2014-46,2014-06-26,group stage,T-31,Germany,DEU,0,1,76',76,0,76,second half,P-63673,Götze,Mario,19,P-43400,Schweinsteiger,Bastian,7
WC-2014,M-2014-46,2014-06-26,group stage,T-83,United States,USA,1,0,84',84,0,84,second half,P-95273,Yedlin,DeAndre,2,P-51653,Zusi,Graham,19
WC-2014,M-2014-46,2014-06-26,group stage,T-31,Germany,DEU,0,1,89',89,0,89,second half,P-46979,Schürrle,André,9,P-12818,Özil,Mesut,8
WC-2014,M-2014-47,2014-06-26,group stage,T-62,Russia,RUS,0,1,46',46,0,46,second half,P-76640,Denisov,Igor,7,P-30808,Glushakov,Denis,8
WC-2014,M-2014-47,2014-06-26,group stage,T-62,Russia,RUS,0,1,67',67,0,67,second half,P-69896,Dzagoev,Alan,10,P-27894,Shatov,Oleg,17
WC-2014,M-2014-47,2014-06-26,group stage,T-01,Algeria,DZA,1,0,71',71,0,71,second half,P-70560,Yebda,Hassan,7,P-24983,Brahimi,Yacine,11
WC-2014,M-2014-47,2014-06-26,group stage,T-01,Algeria,DZA,1,0,77',77,0,77,second half,P-31598,Ghilas,Nabil,9,P-59147,Djabou,Abdelmoumene,18
WC-2014,M-2014-47,2014-06-26,group stage,T-62,Russia,RUS,0,1,81',81,0,81,second half,P-12197,Kanunnikov,Maksim,6,P-89971,Kerzhakov,Aleksandr,11
WC-2014,M-2014-47,2014-06-26,group stage,T-01,Algeria,DZA,1,0,90'+2',90,2,92,"second half, stoppage time",P-63360,Soudani,Hillal,15,P-59199,Slimani,Islam,13
WC-2014,M-2014-48,2014-06-26,group stage,T-71,Korea Republic,KOR,1,0,46',46,0,46,second half,P-71308,Lee,Keun-ho,11,P-29447,Han,Kook-young,14
WC-2014,M-2014-48,2014-06-26,group stage,T-06,Belgium,BEL,0,1,60',60,0,60,second half,P-69919,Chadli,Nacer,22,P-84852,Mertens,Dries,14
WC-2014,M-2014-48,2014-06-26,group stage,T-06,Belgium,BEL,0,1,60',60,0,60,second half,P-77619,Origi,Divock,17,P-15896,Januzaj,Adnan,20
WC-2014,M-2014-48,2014-06-26,group stage,T-71,Korea Republic,KOR,1,0,66',66,0,66,second half,P-16139,Kim,Bo-kyung,7,P-15736,Kim,Shin-wook,18
WC-2014,M-2014-48,2014-06-26,group stage,T-71,Korea Republic,KOR,1,0,73',73,0,73,second half,P-03922,Ji,Dong-won,19,P-77335,Son,Heung-min,9
WC-2014,M-2014-48,2014-06-26,group stage,T-06,Belgium,BEL,0,1,88',88,0,88,second half,P-72011,Hazard,Eden,10,P-25209,Mirallas,Kevin,11
WC-2014,M-2014-49,2014-06-28,round of 16,T-13,Chile,CHL,0,1,57',57,0,57,second half,P-92626,Gutiérrez,Felipe,16,P-36808,Vargas,Eduardo,11
WC-2014,M-2014-49,2014-06-28,round of 16,T-09,Brazil,BRA,1,0,64',64,0,64,second half,P-37372,Jô,not applicable,21,P-54042,Fred,not applicable,9
WC-2014,M-2014-49,2014-06-28,round of 16,T-09,Brazil,BRA,1,0,72',72,0,72,second half,P-86499,Ramires,not applicable,16,P-41758,Fernandinho,not applicable,5
WC-2014,M-2014-49,2014-06-28,round of 16,T-13,Chile,CHL,0,1,87',87,0,87,second half,P-89582,Pinilla,Mauricio,9,P-41001,Vidal,Arturo,8
WC-2014,M-2014-49,2014-06-28,round of 16,T-09,Brazil,BRA,1,0,106',106,0,106,"extra time, second half",P-62621,Willian,not applicable,19,P-37239,Oscar,not applicable,11
WC-2014,M-2014-49,2014-06-28,round of 16,T-13,Chile,CHL,0,1,108',108,0,108,"extra time, second half",P-03193,Rojas,José Manuel,13,P-49014,Medel,Gary,17
WC-2014,M-2014-50,2014-06-28,round of 16,T-84,Uruguay,URY,0,1,53',53,0,53,second half,P-25776,Stuani,Cristhian,11,P-11075,Pereira,Álvaro,6
WC-2014,M-2014-50,2014-06-28,round of 16,T-84,Uruguay,URY,0,1,53',53,0,53,second half,P-79723,Ramírez,Gastón,18,P-86087,Forlán,Diego,10
WC-2014,M-2014-50,2014-06-28,round of 16,T-84,Uruguay,URY,0,1,67',67,0,67,second half,P-94155,Hernández,Abel,8,P-21702,González,Álvaro,20
WC-2014,M-2014-50,2014-06-28,round of 16,T-16,Colombia,COL,1,0,68',68,0,68,second half,P-01538,Mejía,Alexander,15,P-77705,Gutiérrez,Teófilo,9
WC-2014,M-2014-50,2014-06-28,round of 16,T-16,Colombia,COL,1,0,81',81,0,81,second half,P-66638,Guarín,Fredy,13,P-83216,Cuadrado,Juan,11
WC-2014,M-2014-50,2014-06-28,round of 16,T-16,Colombia,COL,1,0,85',85,0,85,second half,P-73564,Ramos,Adrián,19,P-89392,Rodríguez,James,10
WC-2014,M-2014-51,2014-06-29,round of 16,T-48,Netherlands,NLD,1,0,9',9,0,9,first half,P-69329,Martins Indi,Bruno,4,P-53668,de Jong,Nigel,6
WC-2014,M-2014-51,2014-06-29,round of 16,T-46,Mexico,MEX,0,1,46',46,0,46,second half,P-03287,Reyes,Diego,5,P-21208,Moreno,Héctor,15
WC-2014,M-2014-51,2014-06-29,round of 16,T-48,Netherlands,NLD,1,0,56',56,0,56,second half,P-27540,Depay,Memphis,21,P-26380,Verhaegh,Paul,12
WC-2014,M-2014-51,2014-06-29,round of 16,T-46,Mexico,MEX,0,1,61',61,0,61,second half,P-77419,Aquino,Javier,20,P-77047,dos Santos,Giovani,10
WC-2014,M-2014-51,2014-06-29,round of 16,T-46,Mexico,MEX,0,1,75',75,0,75,second half,P-36515,Hernández,Javier,14,P-83642,Peralta,Oribe,19
WC-2014,M-2014-51,2014-06-29,round of 16,T-48,Netherlands,NLD,1,0,76',76,0,76,second half,P-64344,Huntelaar,Klaas-Jan,19,P-99934,van Persie,Robin,9
